# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.19400948	-8.797252e-08	0.98097837	-4.3464526e-17	-4.796119e+07	300
2e-13	0.19400948	-1.8094035e-07	0.98097837	-4.3464526e-17	-4.796119e+07	300
3.4999999999999997e-13	0.19400948	-3.3048786e-07	0.98097837	-4.346452e-17	-5.3942856e+07	300
4.4999999999999995e-13	0.19400948	-4.3739237e-07	0.98097837	-4.3464526e-17	-5.3942856e+07	300
5.5e-13	0.19400948	-5.5047457e-07	0.98097837	-4.3464526e-17	-6.24797e+07	300
6.5e-13	0.1940095	-6.701051e-07	0.98097837	-4.3464526e-17	-6.24797e+07	300
7.499999999999999e-13	0.19400948	-7.966835e-07	0.98097837	-4.3464526e-17	-7.02721e+07	300
8.499999999999999e-13	0.1940095	-9.30631e-07	0.98097837	-4.346452e-17	-7.02721e+07	300
9.5e-13	0.19400948	-1.0723934e-06	0.98097837	-4.3464526e-17	-8.139315e+07	300
1.05e-12	0.19400948	-1.2224407e-06	0.98097837	-4.3464526e-17	-8.139315e+07	300
1.15e-12	0.19400948	-1.3812796e-06	0.98097837	-4.3464526e-17	-9.15444e+07	300
1.25e-12	0.19400948	-1.5494442e-06	0.98097837	-4.346452e-17	-9.15444e+07	300
1.35e-12	0.19400948	-1.7274988e-06	0.98097837	-4.3464526e-17	-1.02961704e+08	300
1.4499999999999999e-12	0.19400948	-1.9160461e-06	0.98097837	-4.3464526e-17	-1.02961704e+08	300
1.5499999999999999e-12	0.19400948	-2.1157207e-06	0.98097837	-4.3464533e-17	-1.1580294e+08	300
1.6499999999999998e-12	0.19400948	-2.3271928e-06	0.98097837	-4.3464526e-17	-1.1580294e+08	300
1.7499999999999998e-12	0.1940095	-2.5511804e-06	0.98097837	-4.3464526e-17	-1.3024573e+08	300
1.85e-12	0.19400948	-2.7884398e-06	0.98097837	-4.3464533e-17	-1.3024573e+08	300
1.95e-12	0.19400948	-3.0397687e-06	0.98097837	-4.3464526e-17	-1.464898e+08	300
2.05e-12	0.19400948	-3.3060228e-06	0.98097837	-4.3464526e-17	-1.464898e+08	300
2.15e-12	0.19400948	-3.5881098e-06	0.98097837	-4.3464526e-17	-1.6475978e+08	300
2.25e-12	0.19400948	-3.8869885e-06	0.98097837	-4.3464526e-17	-1.6475978e+08	300
2.35e-12	0.19400948	-4.2036777e-06	0.98097837	-4.3464526e-17	-1.8530835e+08	300
2.45e-12	0.19400948	-4.539251e-06	0.98097837	-4.346454e-17	-1.8530835e+08	300
2.55e-12	0.1940095	-4.8948336e-06	0.98097837	-4.346452e-17	-2.084197e+08	300
2.65e-12	0.1940095	-5.2715945e-06	0.98097837	-4.346452e-17	-2.084197e+08	300
