# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-7.596787e-08	0.98097837	-4.346452e-17	-5.995149e+07	300
2e-13	0.1940095	-1.5624342e-07	0.98097837	-4.3464526e-17	-5.995149e+07	300
3.4999999999999997e-13	0.1940095	-2.8535803e-07	0.98097837	-4.3464526e-17	-6.742857e+07	300
4.4999999999999995e-13	0.1940095	-3.7765741e-07	0.98097837	-4.3464526e-17	-6.742857e+07	300
5.5e-13	0.1940095	-4.7528766e-07	0.98097837	-4.3464526e-17	-7.8099624e+07	300
6.5e-13	0.1940095	-5.7857096e-07	0.98097837	-4.3464526e-17	-7.8099624e+07	300
7.499999999999999e-13	0.1940095	-6.878464e-07	0.98097837	-4.3464526e-17	-8.784012e+07	300
8.499999999999999e-13	0.1940095	-8.034821e-07	0.98097837	-4.3464526e-17	-8.784012e+07	300
9.5e-13	0.1940095	-9.2586197e-07	0.98097837	-4.3464526e-17	-1.0174143e+08	300
1.05e-12	0.1940095	-1.0553948e-06	0.98097837	-4.3464526e-17	-1.0174143e+08	300
1.15e-12	0.1940095	-1.1925176e-06	0.98097837	-4.3464526e-17	-1.14430504e+08	300
1.25e-12	0.1940095	-1.3376846e-06	0.98097837	-4.3464526e-17	-1.14430504e+08	300
1.35e-12	0.1940095	-1.4913862e-06	0.98097837	-4.3464526e-17	-1.2870213e+08	300
1.4499999999999999e-12	0.1940095	-1.6541446e-06	0.98097837	-4.3464526e-17	-1.2870213e+08	300
1.5499999999999999e-12	0.1940095	-1.8265007e-06	0.98097837	-4.3464526e-17	-1.4475368e+08	300
1.6499999999999998e-12	0.1940095	-2.0090406e-06	0.98097837	-4.3464526e-17	-1.4475368e+08	300
1.7499999999999998e-12	0.1940095	-2.2023842e-06	0.98097837	-4.3464526e-17	-1.6280717e+08	300
1.85e-12	0.1940095	-2.407181e-06	0.98097837	-4.3464526e-17	-1.6280717e+08	300
1.95e-12	0.1940095	-2.6241278e-06	0.98097837	-4.3464526e-17	-1.8311224e+08	300
2.05e-12	0.1940095	-2.8539616e-06	0.98097837	-4.3464526e-17	-1.8311224e+08	300
