# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-5.316569e-08	0.98097837	-4.3464526e-17	-4.196604e+07	300
2e-13	0.1940095	-1.0933574e-07	0.98097837	-4.3464526e-17	-4.196604e+07	300
3.4999999999999997e-13	0.1940095	-1.9967763e-07	0.98097837	-4.3464526e-17	-4.72e+07	300
4.4999999999999995e-13	0.1940095	-2.64265e-07	0.98097837	-4.3464526e-17	-4.72e+07	300
5.5e-13	0.1940095	-3.3258414e-07	0.98097837	-4.3464526e-17	-5.4669736e+07	300
6.5e-13	0.1940095	-4.0486216e-07	0.98097837	-4.346454e-17	-5.4669736e+07	300
7.499999999999999e-13	0.1940095	-4.813343e-07	0.98097837	-4.3464526e-17	-6.1488084e+07	300
8.499999999999999e-13	0.1940095	-5.6223325e-07	0.98097837	-4.3464526e-17	-6.1488084e+07	300
9.5e-13	0.1940095	-6.478531e-07	0.98097837	-4.3464526e-17	-7.121901e+07	300
1.05e-12	0.1940095	-7.384832e-07	0.98097837	-4.346454e-17	-7.121901e+07	300
1.15e-12	0.1940095	-8.3442455e-07	0.98097837	-4.3464526e-17	-8.010135e+07	300
1.25e-12	0.1940095	-9.359983e-07	0.98097837	-4.3464533e-17	-8.010135e+07	300
1.35e-12	0.1940095	-1.0435513e-06	0.98097837	-4.3464526e-17	-9.009149e+07	300
1.4499999999999999e-12	0.19400948	-1.1574406e-06	0.98097837	-4.3464526e-17	-9.009149e+07	300
1.5499999999999999e-12	0.1940095	-1.2780536e-06	0.98097837	-4.3464526e-17	-1.01327576e+08	300
1.6499999999999998e-12	0.1940095	-1.4057986e-06	0.98097837	-4.3464526e-17	-1.01327576e+08	300
1.7499999999999998e-12	0.1940095	-1.5411051e-06	0.98097837	-4.3464526e-17	-1.13965016e+08	300
1.85e-12	0.1940095	-1.6844293e-06	0.98097837	-4.3464526e-17	-1.13965016e+08	300
1.95e-12	0.1940095	-1.8362624e-06	0.98097837	-4.3464526e-17	-1.2817857e+08	300
2.05e-12	0.19400948	-1.9971158e-06	0.98097837	-4.3464533e-17	-1.2817857e+08	300
2.15e-12	0.1940095	-2.1675291e-06	0.98097837	-4.3464526e-17	-1.441648e+08	300
2.25e-12	0.1940095	-2.348088e-06	0.98097837	-4.3464533e-17	-1.441648e+08	300
2.35e-12	0.1940095	-2.5394145e-06	0.98097837	-4.3464526e-17	-1.621448e+08	300
2.45e-12	0.1940095	-2.7421534e-06	0.98097837	-4.3464533e-17	-1.621448e+08	300
2.55e-12	0.1940095	-2.9569946e-06	0.98097837	-4.3464533e-17	-1.8236723e+08	300
2.65e-12	0.1940095	-3.184677e-06	0.98097837	-4.346454e-17	-1.8236723e+08	300
2.7499999999999998e-12	0.1940095	-3.425977e-06	0.98097837	-4.3464526e-17	-2.0511174e+08	300
2.8499999999999998e-12	0.1940095	-3.6817169e-06	0.98097837	-4.3464533e-17	-2.0511174e+08	300
2.9499999999999997e-12	0.1940095	-3.9527704e-06	0.98097837	-4.3464526e-17	-2.306929e+08	300
3.0499999999999997e-12	0.1940095	-4.2400684e-06	0.98097837	-4.3464526e-17	-2.306929e+08	300
3.1499999999999997e-12	0.1940095	-4.544593e-06	0.98097837	-4.3464526e-17	-2.5946443e+08	300
3.2499999999999997e-12	0.1940095	-4.8673837e-06	0.98097837	-4.3464526e-17	-2.5946443e+08	300
3.3499999999999997e-12	0.1940095	-5.209552e-06	0.98097837	-4.3464526e-17	-2.918243e+08	300
3.4499999999999996e-12	0.1940095	-5.5722726e-06	0.98097837	-4.3464533e-17	-2.918243e+08	300
3.5499999999999996e-12	0.1940095	-5.9567856e-06	0.98097837	-4.3464526e-17	-3.282199e+08	300
3.65e-12	0.1940095	-6.36441e-06	0.98097837	-4.3464526e-17	-3.282199e+08	300
3.75e-12	0.1940095	-6.7965457e-06	0.98097837	-4.3464533e-17	-3.691547e+08	300
3.85e-12	0.19400948	-7.2546745e-06	0.98097837	-4.3464526e-17	-3.691547e+08	300
3.95e-12	0.1940095	-7.740375e-06	0.98097837	-4.3464526e-17	-4.1519462e+08	300
4.05e-12	0.1940095	-8.255311e-06	0.98097837	-4.3464526e-17	-4.1519462e+08	300
4.15e-12	0.1940095	-8.801242e-06	0.98097837	-4.3464526e-17	-4.6697648e+08	300
4.25e-12	0.1940095	-9.380057e-06	0.98097837	-4.3464526e-17	-4.6697648e+08	300
4.35e-12	0.1940095	-9.993751e-06	0.98097837	-4.3464526e-17	-5.252163e+08	300
4.45e-12	0.1940095	-1.0644433e-05	0.98097837	-4.3464526e-17	-5.252163e+08	300
4.55e-12	0.1940095	-1.1334338e-05	0.98097837	-4.3464526e-17	-5.907194e+08	300
4.65e-12	0.1940095	-1.2065857e-05	0.98097837	-4.3464526e-17	-5.907194e+08	300
4.75e-12	0.1940095	-1.2841514e-05	0.98097837	-4.3464526e-17	-6.643917e+08	300
4.85e-12	0.1940095	-1.3663998e-05	0.98097837	-4.3464526e-17	-6.643917e+08	300
4.95e-12	0.1940095	-1.453612e-05	0.98097837	-4.3464526e-17	-7.4725184e+08	300
5.05e-12	0.1940095	-1.5460886e-05	0.98097837	-4.3464526e-17	-7.4725184e+08	300
5.15e-12	0.1940095	-1.6441478e-05	0.98097837	-4.3464526e-17	-8.4044563e+08	300
5.25e-12	0.1940095	-1.7481274e-05	0.98097837	-4.3464526e-17	-8.4044563e+08	300
5.35e-12	0.1940095	-1.8583843e-05	0.98097837	-4.3464526e-17	-9.452617e+08	300
5.45e-12	0.1940095	-1.9752984e-05	0.98097837	-4.3464526e-17	-9.452617e+08	300
5.5499999999999996e-12	0.1940095	-2.0992695e-05	0.98097837	-4.3464526e-17	-1.06314944e+09	300
5.6499999999999996e-12	0.1940095	-2.2307284e-05	0.98097837	-4.3464533e-17	-1.06314944e+09	300
5.7499999999999995e-12	0.1940095	-2.3701352e-05	0.98097837	-4.3464526e-17	-1.1957389e+09	300
5.8499999999999995e-12	0.19400947	-2.517982e-05	0.98097837	-4.346452e-17	-1.1957389e+09	300
5.9499999999999995e-12	0.19400942	-2.6747959e-05	0.98097837	-4.3464533e-17	-1.3448631e+09	300
6.0499999999999995e-12	0.19400938	-2.8411338e-05	0.98097837	-4.3464533e-17	-1.3448631e+09	300
6.1499999999999994e-12	0.19400936	-3.0175775e-05	0.98097837	-4.3464533e-17	-1.5125842e+09	300
6.2499999999999994e-12	0.1940093	-3.2047315e-05	0.98097837	-4.346453e-17	-1.5125842e+09	300
6.349999999999999e-12	0.19400926	-3.4032462e-05	0.98097837	-4.346453e-17	-1.701221e+09	300
6.449999999999999e-12	0.1940092	-3.6138023e-05	0.9809785	-4.346453e-17	-1.701221e+09	300
6.549999999999999e-12	0.19400916	-3.837127e-05	0.9809785	-4.3464536e-17	-1.9133812e+09	300
6.649999999999999e-12	0.19400913	-4.073994e-05	0.9809785	-4.346454e-17	-1.9133812e+09	300
6.749999999999999e-12	0.19400905	-4.325216e-05	0.98097855	-4.3464533e-17	-2.1519982e+09	300
6.849999999999999e-12	0.194009	-4.5916557e-05	0.9809785	-4.3464553e-17	-2.1519982e+09	300
6.949999999999999e-12	0.19400896	-4.874232e-05	0.98097855	-4.3464543e-17	-2.4203702e+09	300
7.049999999999999e-12	0.1940089	-5.1739193e-05	0.98097855	-4.346455e-17	-2.4203702e+09	300
7.149999999999999e-12	0.19400883	-5.491755e-05	0.98097855	-4.346455e-17	-2.7222072e+09	300
7.249999999999999e-12	0.19400877	-5.828843e-05	0.98097855	-4.3464546e-17	-2.7222072e+09	300
7.35e-12	0.19400871	-6.186357e-05	0.98097855	-4.3464546e-17	-3.0616814e+09	300
7.400000000000002e-12	0.19400863	-6.373159e-05	0.98097855	-4.3464546e-17	-3.0616814e+09	300
7.500000000000003e-12	0.19400856	-6.763674e-05	0.98097855	-4.3464536e-17	-3.0616814e+09	300
7.600000000000005e-12	0.19400847	-7.177862e-05	0.9809786	-4.3464543e-17	-3.4434847e+09	300
7.700000000000006e-12	0.19400837	-7.617148e-05	0.9809786	-4.3464536e-17	-3.4434847e+09	300
7.800000000000008e-12	0.19400829	-8.083041e-05	0.9809786	-4.346454e-17	-3.8728937e+09	300
7.90000000000001e-12	0.19400817	-8.577144e-05	0.9809786	-4.3464536e-17	-3.8728937e+09	300
8.000000000000011e-12	0.19400807	-9.1011614e-05	0.9809786	-4.346455e-17	-4.3558426e+09	300
8.100000000000013e-12	0.19400795	-9.656919e-05	0.9809786	-4.346454e-17	-4.3558426e+09	300
8.200000000000014e-12	0.19400781	-0.00010246339	0.9809787	-4.3464543e-17	-4.8990044e+09	300
8.300000000000016e-12	0.19400768	-0.000108714536	0.9809787	-4.3464543e-17	-4.8990044e+09	300
8.400000000000018e-12	0.19400753	-0.000115344235	0.9809787	-4.346454e-17	-5.5098834e+09	300
8.500000000000019e-12	0.19400737	-0.00012237534	0.9809789	-4.346455e-17	-5.5098834e+09	300
8.60000000000002e-12	0.19400726	-0.00012983206	0.9809789	-4.3464543e-17	-6.1969193e+09	300
8.700000000000022e-12	0.1940071	-0.00013774002	0.9809789	-4.346454e-17	-6.1969193e+09	300
8.800000000000024e-12	0.19400695	-0.00014612633	0.98097897	-4.346455e-17	-6.969601e+09	300
8.900000000000025e-12	0.1940068	-0.00015501992	0.98097897	-4.346456e-17	-6.969601e+09	300
9.000000000000027e-12	0.19400665	-0.0001644514	0.980979	-4.3464553e-17	-7.8386e+09	300.00003
9.100000000000029e-12	0.19400647	-0.00017445351	0.980979	-4.3464543e-17	-7.8386e+09	300.00003
9.20000000000003e-12	0.19400628	-0.00018506081	0.9809791	-4.346454e-17	-8.815916e+09	300.00003
9.300000000000032e-12	0.19400607	-0.00019630977	0.9809791	-4.3464536e-17	-8.815916e+09	300.00003
9.400000000000033e-12	0.19400586	-0.00020823824	0.98097914	-4.3464556e-17	-9.91504e+09	300.00003
9.500000000000035e-12	0.19400562	-0.00022088847	0.98097914	-4.346456e-17	-9.91504e+09	300.00003
9.600000000000037e-12	0.19400537	-0.0002343041	0.98097914	-4.346455e-17	-1.1151142e+10	300.00003
9.700000000000038e-12	0.1940051	-0.00024853158	0.98097926	-4.3464546e-17	-1.1151142e+10	300.00003
9.80000000000004e-12	0.19400482	-0.00026362014	0.9809793	-4.3464553e-17	-1.254128e+10	300.00006
9.900000000000041e-12	0.19400454	-0.00027962154	0.9809794	-4.3464563e-17	-1.254128e+10	300.00006
1.0000000000000043e-11	0.19400424	-0.00029659082	0.9809794	-4.3464556e-17	-1.4104629e+10	300.00006
1.0100000000000045e-11	0.19400391	-0.00031458648	0.98097956	-4.3464553e-17	-1.4104629e+10	300.00006
1.0200000000000046e-11	0.19400358	-0.00033367015	0.9809795	-4.3464553e-17	-1.5862749e+10	300.00006
1.0300000000000048e-11	0.19400321	-0.00035390825	0.98097956	-4.346456e-17	-1.5862749e+10	300.00006
1.040000000000005e-11	0.19400284	-0.00037537044	0.9809798	-4.3464553e-17	-1.7839876e+10	300.0001
1.0500000000000051e-11	0.19400242	-0.00039813085	0.9809798	-4.3464553e-17	-1.7839876e+10	300.0001
1.0600000000000053e-11	0.19400197	-0.0004222672	0.98097986	-4.3464576e-17	-2.0063255e+10	300.00012
1.0700000000000054e-11	0.19400153	-0.00044786313	0.9809799	-4.3464563e-17	-2.0063255e+10	300.00012
1.0800000000000056e-11	0.19400105	-0.0004750069	0.98098	-4.346457e-17	-2.256351e+10	300.00015
1.0900000000000057e-11	0.19400053	-0.00050379225	0.98098004	-4.346456e-17	-2.256351e+10	300.00015
1.1000000000000059e-11	0.19399999	-0.000534318	0.9809802	-4.3464556e-17	-2.537506e+10	300.00018
1.110000000000006e-11	0.19399941	-0.00056668953	0.9809803	-4.3464553e-17	-2.537506e+10	300.00018
1.1200000000000062e-11	0.19399881	-0.00060101727	0.98098034	-4.3464576e-17	-2.8536586e+10	300.00024
1.1300000000000064e-11	0.19399817	-0.00063742034	0.9809805	-4.346458e-17	-2.8536586e+10	300.00024
1.1400000000000065e-11	0.19399747	-0.00067602424	0.98098063	-4.3464566e-17	-3.2091564e+10	300.0003
1.1500000000000067e-11	0.19399676	-0.00071696175	0.98098075	-4.3464556e-17	-3.2091564e+10	300.0003
1.1600000000000069e-11	0.19399598	-0.0007603724	0.9809808	-4.3464586e-17	-3.608883e+10	300.0004
1.170000000000007e-11	0.19399515	-0.00080640684	0.980981	-4.3464586e-17	-3.608883e+10	300.0004
1.1800000000000072e-11	0.19399427	-0.0008552218	0.9809811	-4.3464586e-17	-4.0583274e+10	300.0005
1.1900000000000073e-11	0.19399333	-0.0009069871	0.9809812	-4.3464582e-17	-4.0583274e+10	300.0005
1.2000000000000075e-11	0.19399232	-0.0009618795	0.9809814	-4.3464616e-17	-4.5636526e+10	300.0006
1.2100000000000076e-11	0.19399126	-0.001020089	0.9809815	-4.3464606e-17	-4.5636526e+10	300.0006
1.2200000000000078e-11	0.19399011	-0.0010818137	0.9809817	-4.346462e-17	-5.1317834e+10	300.0008
