# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-3.7465202e-08	0.98097837	-4.346452e-17	-2.9975744e+07	300
2e-13	0.1940095	-7.566748e-08	0.98097837	-4.346452e-17	-2.9975744e+07	300
3.4999999999999997e-13	0.1940095	-1.3443477e-07	0.98097837	-4.3464533e-17	-3.1418654e+07	300
4.4999999999999995e-13	0.1940095	-1.7463e-07	0.98097837	-4.3464526e-17	-3.1418654e+07	300
5.5e-13	0.1940095	-2.1565648e-07	0.98097837	-4.3464526e-17	-3.332035e+07	300
6.5e-13	0.1940095	-2.575361e-07	0.98097837	-4.3464526e-17	-3.332035e+07	300
7.499999999999999e-13	0.1940095	-3.0028576e-07	0.98097837	-4.3464533e-17	-3.4924256e+07	300
8.499999999999999e-13	0.1940095	-3.4393017e-07	0.98097837	-4.3464526e-17	-3.4924256e+07	300
9.5e-13	0.1940095	-3.884914e-07	0.98097837	-4.3464533e-17	-3.703814e+07	300
1.05e-12	0.1940095	-4.3398782e-07	0.98097837	-4.3464526e-17	-3.703814e+07	300
1.15e-12	0.1940095	-4.804465e-07	0.98097837	-4.3464526e-17	-3.8821004e+07	300
1.25e-12	0.1940095	-5.278863e-07	0.98097837	-4.3464526e-17	-3.8821004e+07	300
1.35e-12	0.1940095	-5.763342e-07	0.98097837	-4.3464526e-17	-4.0689684e+07	300
1.4499999999999999e-12	0.1940095	-6.2581137e-07	0.98097837	-4.3464526e-17	-4.0689684e+07	300
1.5499999999999999e-12	0.1940095	-6.763464e-07	0.98097837	-4.3464526e-17	-4.264832e+07	300
1.6499999999999998e-12	0.1940095	-7.279632e-07	0.98097837	-4.3464526e-17	-4.264832e+07	300
1.7499999999999998e-12	0.1940095	-7.806884e-07	0.98097837	-4.3464526e-17	-4.4701236e+07	300
1.85e-12	0.1940095	-8.3454677e-07	0.98097837	-4.3464526e-17	-4.4701236e+07	300
1.95e-12	0.1940095	-8.8956926e-07	0.98097837	-4.3464526e-17	-4.685297e+07	300
2.05e-12	0.1940095	-9.457809e-07	0.98097837	-4.3464526e-17	-4.685297e+07	300
2.15e-12	0.1940095	-1.0032119e-06	0.98097837	-4.3464526e-17	-4.9108276e+07	300
2.25e-12	0.19400948	-1.0618908e-06	0.98097837	-4.3464526e-17	-4.9108276e+07	300
2.35e-12	0.1940095	-1.1218476e-06	0.98097837	-4.3464526e-17	-5.1472144e+07	300
2.45e-12	0.1940095	-1.1831137e-06	0.98097837	-4.3464526e-17	-5.1472144e+07	300
2.55e-12	0.1940095	-1.2457218e-06	0.98097837	-4.3464526e-17	-5.39498e+07	300
2.65e-12	0.1940095	-1.3097012e-06	0.98097837	-4.346454e-17	-5.39498e+07	300
2.7499999999999998e-12	0.1940095	-1.3750881e-06	0.98097837	-4.3464526e-17	-5.654672e+07	300
2.8499999999999998e-12	0.1940095	-1.4419137e-06	0.98097837	-4.3464526e-17	-5.654672e+07	300
2.9499999999999997e-12	0.19400948	-1.5102138e-06	0.98097837	-4.3464526e-17	-5.9268644e+07	300
