# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-6.810669e-17	0	300
1e-13	0.15506262	-2.0248038e-08	0.98788834	-6.975808e-17	-2.098302e+07	300
2e-13	0.15506262	-4.165504e-08	0.98788834	-6.975808e-17	-2.098302e+07	300
3.4999999999999997e-13	0.15506262	-7.6116464e-08	0.9878883	-6.9758087e-17	-2.36e+07	300
4.4999999999999995e-13	0.15506262	-1.0076988e-07	0.9878883	-6.9758087e-17	-2.36e+07	300
5.5e-13	0.15506262	-1.2685912e-07	0.9878883	-6.9758087e-17	-2.7334868e+07	300
6.5e-13	0.15506262	-1.5447324e-07	0.9878883	-6.9758087e-17	-2.7334868e+07	300
7.499999999999999e-13	0.15506262	-1.8370355e-07	0.9878883	-6.9758087e-17	-3.0744042e+07	300
8.499999999999999e-13	0.15506262	-2.1464749e-07	0.9878883	-6.9758087e-17	-3.0744042e+07	300
9.5e-13	0.15506262	-2.4741223e-07	0.98788834	-6.9758087e-17	-3.5609504e+07	300
1.05e-12	0.15506263	-2.821066e-07	0.98788834	-6.9758073e-17	-3.5609504e+07	300
1.15e-12	0.15506262	-3.1884701e-07	0.9878883	-6.9758087e-17	-4.0050676e+07	300
1.25e-12	0.15506262	-3.5775864e-07	0.98788834	-6.9758087e-17	-4.0050676e+07	300
1.35e-12	0.15506262	-3.989721e-07	0.98788834	-6.9758087e-17	-4.5045744e+07	300
1.4499999999999999e-12	0.15506262	-4.4262498e-07	0.9878883	-6.9758073e-17	-4.5045744e+07	300
1.5499999999999999e-12	0.15506262	-4.8886704e-07	0.9878883	-6.9758087e-17	-5.0663788e+07	300
1.6499999999999998e-12	0.15506262	-5.378554e-07	0.98788834	-6.9758087e-17	-5.0663788e+07	300
1.7499999999999998e-12	0.15506262	-5.8975564e-07	0.98788834	-6.9758073e-17	-5.6982508e+07	300
1.85e-12	0.15506262	-6.4474284e-07	0.98788834	-6.9758087e-17	-5.6982508e+07	300
1.95e-12	0.15506263	-7.030067e-07	0.98788834	-6.9758087e-17	-6.4089284e+07	300
2.05e-12	0.15506262	-7.647428e-07	0.98788834	-6.9758087e-17	-6.4089284e+07	300
2.15e-12	0.15506262	-8.30163e-07	0.98788834	-6.9758087e-17	-7.20824e+07	300
2.25e-12	0.15506262	-8.994929e-07	0.98788834	-6.9758073e-17	-7.20824e+07	300
2.35e-12	0.15506262	-9.729636e-07	0.98788834	-6.9758073e-17	-8.10724e+07	300
2.45e-12	0.15506262	-1.0508304e-06	0.98788834	-6.9758087e-17	-8.10724e+07	300
2.55e-12	0.15506262	-1.1333576e-06	0.98788834	-6.9758087e-17	-9.118362e+07	300
2.65e-12	0.15506263	-1.2208279e-06	0.98788834	-6.9758087e-17	-9.118362e+07	300
2.7499999999999998e-12	0.15506263	-1.3135406e-06	0.98788834	-6.9758087e-17	-1.0255587e+08	300
2.8499999999999998e-12	0.15506262	-1.4118125e-06	0.9878883	-6.9758087e-17	-1.0255587e+08	300
2.9499999999999997e-12	0.15506262	-1.5159818e-06	0.98788834	-6.975808e-17	-1.1534645e+08	300
3.0499999999999997e-12	0.15506262	-1.6264046e-06	0.98788834	-6.9758087e-17	-1.1534645e+08	300
3.1499999999999997e-12	0.15506262	-1.7434587e-06	0.98788834	-6.9758087e-17	-1.29732216e+08	300
3.2499999999999997e-12	0.15506262	-1.8675495e-06	0.98788834	-6.9758087e-17	-1.29732216e+08	300
3.3499999999999997e-12	0.15506262	-1.999099e-06	0.98788834	-6.9758087e-17	-1.4591214e+08	300
3.4499999999999996e-12	0.15506262	-2.1385613e-06	0.98788834	-6.9758087e-17	-1.4591214e+08	300
3.5499999999999996e-12	0.15506262	-2.286414e-06	0.98788834	-6.9758087e-17	-1.6410995e+08	300
3.65e-12	0.15506262	-2.4431658e-06	0.98788834	-6.9758087e-17	-1.6410995e+08	300
3.75e-12	0.15506262	-2.6093553e-06	0.98788834	-6.9758087e-17	-1.8457734e+08	300
3.85e-12	0.15506262	-2.785556e-06	0.98788834	-6.9758087e-17	-1.8457734e+08	300
3.95e-12	0.15506262	-2.9723742e-06	0.98788834	-6.975808e-17	-2.0759731e+08	300
4.05e-12	0.15506262	-3.1704499e-06	0.98788834	-6.975808e-17	-2.0759731e+08	300
4.15e-12	0.15506262	-3.380466e-06	0.98788834	-6.975808e-17	-2.3348824e+08	300
4.25e-12	0.15506262	-3.603146e-06	0.98788834	-6.9758087e-17	-2.3348824e+08	300
4.35e-12	0.15506262	-3.839259e-06	0.98788834	-6.9758087e-17	-2.6260814e+08	300
4.45e-12	0.15506262	-4.0896157e-06	0.9878883	-6.9758087e-17	-2.6260814e+08	300
4.55e-12	0.15506262	-4.3550785e-06	0.98788834	-6.9758087e-17	-2.953597e+08	300
4.65e-12	0.15506262	-4.6365612e-06	0.98788834	-6.9758087e-17	-2.953597e+08	300
4.75e-12	0.15506262	-4.9350338e-06	0.98788834	-6.9758087e-17	-3.3219584e+08	300
4.85e-12	0.15506262	-5.251521e-06	0.98788834	-6.9758087e-17	-3.3219584e+08	300
4.95e-12	0.15506262	-5.587116e-06	0.98788834	-6.9758087e-17	-3.7362592e+08	300
5.05e-12	0.15506262	-5.9429767e-06	0.98788834	-6.9758087e-17	-3.7362592e+08	300
5.15e-12	0.15506262	-6.3203247e-06	0.98788834	-6.9758087e-17	-4.2022282e+08	300
5.25e-12	0.15506262	-6.7204646e-06	0.98788834	-6.975808e-17	-4.2022282e+08	300
5.35e-12	0.15506262	-7.1447726e-06	0.98788834	-6.975808e-17	-4.7263085e+08	300
5.45e-12	0.15506262	-7.5947128e-06	0.98788834	-6.9758087e-17	-4.7263085e+08	300
5.5499999999999996e-12	0.15506262	-8.071837e-06	0.98788834	-6.975808e-17	-5.3157472e+08	300
5.6499999999999996e-12	0.15506262	-8.577796e-06	0.98788834	-6.975808e-17	-5.3157472e+08	300
5.7499999999999995e-12	0.15506262	-9.11434e-06	0.98788834	-6.975808e-17	-5.9786944e+08	300
5.8499999999999995e-12	0.15506262	-9.683328e-06	0.98788834	-6.975808e-17	-5.9786944e+08	300
5.9499999999999995e-12	0.15506262	-1.0286731e-05	0.98788834	-6.9758087e-17	-6.7243155e+08	300
6.0499999999999995e-12	0.15506262	-1.0926632e-05	0.98788834	-6.975808e-17	-6.7243155e+08	300
6.1499999999999994e-12	0.15506262	-1.1605219e-05	0.98788834	-6.975808e-17	-7.562921e+08	300
6.2499999999999994e-12	0.15506262	-1.2324825e-05	0.98788834	-6.975808e-17	-7.562921e+08	300
6.349999999999999e-12	0.15506262	-1.3088246e-05	0.98788834	-6.975804e-17	-8.506105e+08	300
6.449999999999999e-12	0.15506262	-1.3898112e-05	0.98788834	-6.975805e-17	-8.506105e+08	300
6.549999999999999e-12	0.15506262	-1.4756919e-05	0.98788834	-6.975805e-17	-9.566906e+08	300
6.649999999999999e-12	0.15506259	-1.566773e-05	0.98788834	-6.9758073e-17	-9.566906e+08	300
6.749999999999999e-12	0.15506256	-1.6633903e-05	0.98788834	-6.975807e-17	-1.0759991e+09	300
6.849999999999999e-12	0.15506253	-1.7659055e-05	0.98788834	-6.975807e-17	-1.0759991e+09	300
6.949999999999999e-12	0.15506247	-1.8746918e-05	0.98788834	-6.975807e-17	-1.2101851e+09	300
7.049999999999999e-12	0.15506242	-1.9901217e-05	0.98788834	-6.975806e-17	-1.2101851e+09	300
7.149999999999999e-12	0.15506235	-2.1125968e-05	0.98788834	-6.9758073e-17	-1.3611036e+09	300
7.249999999999999e-12	0.1550623	-2.2425378e-05	0.98788834	-6.975806e-17	-1.3611036e+09	300
7.35e-12	0.15506226	-2.3803905e-05	0.9878884	-6.975806e-17	-1.5308407e+09	300
7.400000000000002e-12	0.15506224	-2.452431e-05	0.9878884	-6.975807e-17	-1.5308407e+09	300
7.500000000000003e-12	0.15506218	-2.6030528e-05	0.9878884	-6.975808e-17	-1.5308407e+09	300
7.600000000000005e-12	0.15506212	-2.762828e-05	0.9878884	-6.975807e-17	-1.7217423e+09	300
7.700000000000006e-12	0.15506208	-2.9323073e-05	0.9878884	-6.9758073e-17	-1.7217423e+09	300
7.800000000000008e-12	0.15506202	-3.1120773e-05	0.9878884	-6.9758073e-17	-1.9364468e+09	300
7.90000000000001e-12	0.15506195	-3.3027613e-05	0.9878884	-6.975807e-17	-1.9364468e+09	300
8.000000000000011e-12	0.15506189	-3.505026e-05	0.9878884	-6.975806e-17	-2.1779213e+09	300
8.100000000000013e-12	0.1550618	-3.7195812e-05	0.9878884	-6.975807e-17	-2.1779213e+09	300
8.200000000000014e-12	0.15506169	-3.9471925e-05	0.98788846	-6.975807e-17	-2.4495022e+09	300
8.300000000000016e-12	0.1550616	-4.1886593e-05	0.9878885	-6.9758053e-17	-2.4495022e+09	300
8.400000000000018e-12	0.1550615	-4.4448017e-05	0.9878885	-6.975805e-17	-2.7549417e+09	300
8.500000000000019e-12	0.1550614	-4.7164947e-05	0.9878885	-6.975806e-17	-2.7549417e+09	300
8.60000000000002e-12	0.15506127	-5.0046725e-05	0.9878885	-6.975806e-17	-3.0984596e+09	300.00003
8.700000000000022e-12	0.15506119	-5.310329e-05	0.9878885	-6.975804e-17	-3.0984596e+09	300.00003
8.800000000000024e-12	0.15506104	-5.6345318e-05	0.9878886	-6.975807e-17	-3.4848005e+09	300.00003
8.900000000000025e-12	0.1550609	-5.9784168e-05	0.98788863	-6.975805e-17	-3.4848005e+09	300.00003
9.000000000000027e-12	0.15506077	-6.3431915e-05	0.98788863	-6.975804e-17	-3.9193e+09	300.00003
9.100000000000029e-12	0.1550606	-6.730097e-05	0.9878887	-6.975806e-17	-3.9193e+09	300.00003
9.20000000000003e-12	0.15506047	-7.14053e-05	0.98788863	-6.975805e-17	-4.407958e+09	300.00003
9.300000000000032e-12	0.15506032	-7.575829e-05	0.9878887	-6.975803e-17	-4.407958e+09	300.00003
9.400000000000033e-12	0.15506016	-8.0374884e-05	0.98788875	-6.9758034e-17	-4.95752e+09	300.00006
9.500000000000035e-12	0.15506	-8.5270825e-05	0.9878887	-6.975803e-17	-4.95752e+09	300.00006
9.600000000000037e-12	0.15505983	-9.0462905e-05	0.9878887	-6.975805e-17	-5.575571e+09	300.00006
9.700000000000038e-12	0.15505967	-9.596902e-05	0.98788875	-6.9758053e-17	-5.575571e+09	300.00006
9.80000000000004e-12	0.15505949	-0.00010180788	0.9878888	-6.975805e-17	-6.27064e+09	300.00006
9.900000000000041e-12	0.15505928	-0.000108	0.9878888	-6.9758034e-17	-6.27064e+09	300.00006
1.0000000000000043e-11	0.15505905	-0.0001145669	0.9878888	-6.9758053e-17	-7.0523146e+09	300.0001
1.0100000000000045e-11	0.15505882	-0.00012153115	0.98788893	-6.975805e-17	-7.0523146e+09	300.0001
1.0200000000000046e-11	0.15505856	-0.00012891754	0.98788893	-6.9758034e-17	-7.9313746e+09	300.00012
1.0300000000000048e-11	0.1550583	-0.00013675094	0.98788905	-6.975801e-17	-7.9313746e+09	300.00012
1.040000000000005e-11	0.15505801	-0.0001450583	0.98788905	-6.975803e-17	-8.919938e+09	300.00015
1.0500000000000051e-11	0.1550577	-0.00015386843	0.9878891	-6.975803e-17	-8.919938e+09	300.00015
1.0600000000000053e-11	0.1550574	-0.00016321233	0.9878892	-6.9758014e-17	-1.0031627e+10	300.00018
1.0700000000000054e-11	0.15505707	-0.00017312128	0.9878892	-6.9758e-17	-1.0031627e+10	300.00018
1.0800000000000056e-11	0.15505677	-0.00018362896	0.98788923	-6.9758e-17	-1.1281755e+10	300.00024
1.0900000000000057e-11	0.15505639	-0.00019477191	0.98788923	-6.9757994e-17	-1.1281755e+10	300.00024
1.1000000000000059e-11	0.15505598	-0.00020658984	0.9878893	-6.9757974e-17	-1.268753e+10	300.0003
1.110000000000006e-11	0.15505558	-0.00021912232	0.9878894	-6.9758e-17	-1.268753e+10	300.0003
1.1200000000000062e-11	0.15505514	-0.00023241201	0.98788947	-6.975799e-17	-1.4268293e+10	300.0004
1.1300000000000064e-11	0.15505466	-0.0002465054	0.9878895	-6.975797e-17	-1.4268293e+10	300.0004
1.1400000000000065e-11	0.1550542	-0.00026145196	0.9878895	-6.9757954e-17	-1.6045782e+10	300.0005
1.1500000000000067e-11	0.15505368	-0.00027730165	0.9878897	-6.975794e-17	-1.6045782e+10	300.0005
1.1600000000000069e-11	0.15505314	-0.0002941107	0.9878897	-6.975792e-17	-1.8044416e+10	300.0006
1.170000000000007e-11	0.15505251	-0.00031193552	0.9878898	-6.9757895e-17	-1.8044416e+10	300.0006
1.1800000000000072e-11	0.15505193	-0.00033083739	0.98788995	-6.975791e-17	-2.0291637e+10	300.0008
1.1900000000000073e-11	0.15505128	-0.000350881	0.98789	-6.975788e-17	-2.0291637e+10	300.0008
1.2000000000000075e-11	0.1550506	-0.0003721366	0.98789006	-6.975786e-17	-2.2818263e+10	300.001
1.2100000000000076e-11	0.15504986	-0.000394676	0.98789036	-6.975785e-17	-2.2818263e+10	300.001
1.2200000000000078e-11	0.1550491	-0.00041857857	0.98789036	-6.975778e-17	-2.5658917e+10	300.00125
1.230000000000008e-11	0.15504828	-0.00044392433	0.98789054	-6.975778e-17	-2.5658917e+10	300.00125
1.2400000000000081e-11	0.15504742	-0.000470803	0.9878906	-6.975771e-17	-2.8852474e+10	300.0016
1.2500000000000083e-11	0.1550465	-0.00049930415	0.9878908	-6.975771e-17	-2.8852474e+10	300.0016
1.2600000000000084e-11	0.15504551	-0.00052952854	0.98789084	-6.975761e-17	-3.244258e+10	300.002
1.2700000000000086e-11	0.15504448	-0.00056157645	0.98789096	-6.975761e-17	-3.244258e+10	300.002
1.2800000000000088e-11	0.15504336	-0.0005955616	0.9878912	-6.9757465e-17	-3.6478235e+10	300.00256
1.290000000000009e-11	0.15504222	-0.00063159666	0.9878914	-6.9757484e-17	-3.6478235e+10	300.00256
1.3000000000000091e-11	0.15504095	-0.0006698087	0.9878915	-6.975738e-17	-4.101442e+10	300.00323
1.3100000000000092e-11	0.15503965	-0.00071032497	0.98789173	-6.975734e-17	-4.101442e+10	300.00323
