# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-7.599792e-08	0.98097837	-4.346452e-17	-5.995149e+07	300
2e-13	0.1940095	-1.5631062e-07	0.98097837	-4.346452e-17	-5.995149e+07	300
3.4999999999999997e-13	0.19400948	-2.854835e-07	0.98097837	-4.3464526e-17	-6.742857e+07	300
4.4999999999999995e-13	0.19400948	-3.778211e-07	0.98097837	-4.346452e-17	-6.742857e+07	300
5.5e-13	0.1940095	-4.7548625e-07	0.98097837	-4.346452e-17	-7.8099624e+07	300
6.5e-13	0.1940095	-5.7880357e-07	0.98097837	-4.3464526e-17	-7.8099624e+07	300
7.499999999999999e-13	0.19400948	-6.8811573e-07	0.98097837	-4.3464526e-17	-8.784012e+07	300
8.499999999999999e-13	0.19400948	-8.0378766e-07	0.98097837	-4.3464526e-17	-8.784012e+07	300
9.5e-13	0.1940095	-9.2620206e-07	0.98097837	-4.346452e-17	-1.0174143e+08	300
1.05e-12	0.19400948	-1.0557708e-06	0.98097837	-4.346452e-17	-1.0174143e+08	300
1.15e-12	0.19400948	-1.192923e-06	0.98097837	-4.3464526e-17	-1.14430504e+08	300
1.25e-12	0.19400948	-1.338122e-06	0.98097837	-4.3464526e-17	-1.14430504e+08	300
1.35e-12	0.19400948	-1.4918568e-06	0.98097837	-4.3464526e-17	-1.2870213e+08	300
1.4499999999999999e-12	0.19400948	-1.6546427e-06	0.98097837	-4.3464526e-17	-1.2870213e+08	300
1.5499999999999999e-12	0.19400948	-1.8270339e-06	0.98097837	-4.3464526e-17	-1.4475368e+08	300
1.6499999999999998e-12	0.19400948	-2.0096088e-06	0.98097837	-4.3464526e-17	-1.4475368e+08	300
1.7499999999999998e-12	0.19400948	-2.2029835e-06	0.98097837	-4.3464526e-17	-1.6280717e+08	300
1.85e-12	0.19400948	-2.4078158e-06	0.98097837	-4.3464526e-17	-1.6280717e+08	300
1.95e-12	0.19400948	-2.6247967e-06	0.98097837	-4.3464526e-17	-1.8311224e+08	300
2.05e-12	0.19400948	-2.8546622e-06	0.98097837	-4.3464526e-17	-1.8311224e+08	300
2.15e-12	0.1940095	-3.098195e-06	0.98097837	-4.3464526e-17	-2.0594971e+08	300
2.25e-12	0.19400948	-3.3562228e-06	0.98097837	-4.3464526e-17	-2.0594971e+08	300
2.35e-12	0.1940095	-3.6296233e-06	0.98097837	-4.3464526e-17	-2.3163544e+08	300
2.45e-12	0.19400948	-3.9193287e-06	0.98097837	-4.3464526e-17	-2.3163544e+08	300
2.55e-12	0.1940095	-4.226326e-06	0.98097837	-4.3464526e-17	-2.605246e+08	300
2.65e-12	0.19400948	-4.551661e-06	0.98097837	-4.3464526e-17	-2.605246e+08	300
2.7499999999999998e-12	0.1940095	-4.8964453e-06	0.98097837	-4.3464526e-17	-2.9301677e+08	300
2.8499999999999998e-12	0.1940095	-5.261858e-06	0.98097837	-4.3464526e-17	-2.9301677e+08	300
2.9499999999999997e-12	0.19400948	-5.6491444e-06	0.98097837	-4.3464526e-17	-3.2956128e+08	300
3.0499999999999997e-12	0.19400948	-6.0596312e-06	0.98097837	-4.3464533e-17	-3.2956128e+08	300
3.1499999999999997e-12	0.19400948	-6.4947235e-06	0.98097837	-4.3464533e-17	-3.706635e+08	300
3.2499999999999997e-12	0.19400948	-6.9559096e-06	0.98097837	-4.3464526e-17	-3.706635e+08	300
3.3499999999999997e-12	0.19400948	-7.4447735e-06	0.98097837	-4.3464533e-17	-4.168918e+08	300
3.4499999999999996e-12	0.19400948	-7.963e-06	0.98097837	-4.3464526e-17	-4.168918e+08	300
3.5499999999999996e-12	0.1940095	-8.512363e-06	0.98097837	-4.3464526e-17	-4.688856e+08	300
3.65e-12	0.1940095	-9.094751e-06	0.98097837	-4.3464526e-17	-4.688856e+08	300
3.75e-12	0.19400948	-9.712169e-06	0.98097837	-4.3464526e-17	-5.273638e+08	300
3.85e-12	0.1940095	-1.0366731e-05	0.98097837	-4.3464526e-17	-5.273638e+08	300
3.95e-12	0.19400948	-1.1060691e-05	0.98097837	-4.3464526e-17	-5.9313517e+08	300
4.05e-12	0.19400948	-1.1796433e-05	0.98097837	-4.3464526e-17	-5.9313517e+08	300
4.15e-12	0.19400948	-1.2576491e-05	0.98097837	-4.3464533e-17	-6.6710925e+08	300
4.25e-12	0.19400948	-1.3403537e-05	0.98097837	-4.3464526e-17	-6.6710925e+08	300
4.35e-12	0.1940095	-1.4280401e-05	0.98097837	-4.3464526e-17	-7.50309e+08	300
4.45e-12	0.1940095	-1.5210106e-05	0.98097837	-4.3464526e-17	-7.50309e+08	300
