# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
1.4500000000000115e-11	0.08956235	0.07711917	0.9929911	313.35104	-98794.04	982126.2
1.4750000000000114e-11	0.08811969	0.072705455	0.993453	313.3374	-38039.72	982144.75
1.500000000000011e-11	0.08682328	0.068279244	0.99388117	313.32108	-11703.948	982166.94
1.5250000000000106e-11	0.08567254	0.063845284	0.9942756	313.30478	-3472.125	982189.1
1.55000000000001e-11	0.08466684	0.059408315	0.99463665	313.28848	-993.1761	982211.25
1.5750000000000097e-11	0.08380533	0.054973006	0.99496466	313.28848	-993.1761	982211.25
1.6000000000000093e-11	0.08308706	0.050544027	0.9952597	313.27222	-273.9212	982233.4
1.625000000000009e-11	0.08251091	0.046125893	0.99552214	313.25595	-72.845764	982255.44
1.6500000000000085e-11	0.0820756	0.041723102	0.9957524	313.23972	-18.687916	982277.5
1.675000000000008e-11	0.08177972	0.03734006	0.99595076	313.2235	-4.66385	982299.5
1.7000000000000077e-11	0.08162168	0.032981094	0.9961176	313.2073	-1.303883	982321.5
1.7250000000000073e-11	0.081599794	0.028650474	0.99625343	313.2073	-1.303883	982321.5
1.750000000000007e-11	0.081712246	0.024352401	0.99635845	313.19116	-1.1154566	982343.5
1.7750000000000065e-11	0.08195704	0.020090906	0.9964333	313.175	-3.5871496	982365.44
1.800000000000006e-11	0.08233213	0.01586996	0.9964786	313.15887	-13.951577	982387.4
1.8250000000000057e-11	0.08283526	0.011693446	0.9964947	313.14276	-53.06169	982409.25
1.8500000000000052e-11	0.08346414	0.007565125	0.996482	313.12665	-194.73347	982431.1
1.8750000000000048e-11	0.08421628	0.0034886631	0.99644136	313.12665	-194.73347	982431.1
1.9000000000000044e-11	0.0850892	-0.0005323423	0.9963732	313.1106	-689.1061	982452.94
1.925000000000004e-11	0.0860802	-0.0044944957	0.99627817	313.09454	-2351.2588	982474.75
1.9500000000000036e-11	0.08718659	-0.008394475	0.99615663	313.0785	-7735.3984	982496.5
1.9750000000000032e-11	0.08840554	-0.012229083	0.99600947	313.06247	-24537.645	982518.25
2.0000000000000028e-11	0.08973413	-0.015995232	0.99583733	313.04648	-75050.04	982540
2.0250000000000024e-11	0.0911693	-0.019689972	0.99564075	313.04648	-75050.04	982540
2.050000000000002e-11	0.092708	-0.023310406	0.9954205	313.03052	-221328.27	982561.7
2.0750000000000016e-11	0.09434712	-0.026853887	0.99517715	313.01456	-629347.8	982583.4
2.100000000000001e-11	0.09608342	-0.03031783	0.9949116	312.99863	-1.7254901e+06	982605
2.1250000000000007e-11	0.09791367	-0.033699784	0.9946242	312.9827	-4.5614415e+06	982626.6
2.1500000000000003e-11	0.099834494	-0.036997426	0.99431604	312.9668	-1.1626784e+07	982648.2
2.18e-11	0.10225432	-0.04084018	0.9939195	312.95093	-2.8574918e+07	982669.75
2.2049999999999994e-11	0.104362555	-0.043944724	0.993568	312.95093	-2.8574918e+07	982669.75
2.229999999999999e-11	0.10655046	-0.04695823	0.99319786	312.9351	-6.7713976e+07	982691.3
2.2549999999999986e-11	0.108814605	-0.049878832	0.9928099	312.91925	-1.547175e+08	982712.8
2.2799999999999982e-11	0.11115145	-0.05270463	0.99240494	312.9034	-3.408541e+08	982734.25
2.3049999999999978e-11	0.11355759	-0.05543369	0.99198383	312.8876	-7.2404486e+08	982755.75
2.3299999999999974e-11	0.116029605	-0.058063865	0.99154717	312.87183	-1.4829631e+09	982777.1
2.354999999999997e-11	0.11856412	-0.06059262	0.99109596	312.87183	-1.4829631e+09	982777.1
2.3799999999999966e-11	0.12115793	-0.06301672	0.990631	312.85608	-2.9286203e+09	982798.56
2.404999999999996e-11	0.12380809	-0.06533202	0.99015325	312.84033	-5.5765253e+09	982819.94
2.4299999999999957e-11	0.12651183	-0.06753277	0.98966366	312.82462	-1.0238403e+10	982841.25
2.4549999999999953e-11	0.12926684	-0.069611005	0.98916346	312.80896	-1.8124607e+10	982862.5
2.479999999999995e-11	0.13207133	-0.07155595	0.98865414	312.79337	-3.0936623e+10	982883.7
2.5049999999999945e-11	0.13492407	-0.07335303	0.9881372	312.79337	-3.0936623e+10	982883.7
2.529999999999994e-11	0.13782458	-0.07498319	0.9876143	312.77792	-5.0914922e+10	982904.6
2.5549999999999937e-11	0.14077283	-0.07642239	0.9870881	312.7629	-8.079512e+10	982925.06
2.5799999999999933e-11	0.14376974	-0.077641256	0.9865608	312.7487	-1.23621245e+11	982944.3
2.604999999999993e-11	0.14681613	-0.0786053	0.9860357	312.7362	-1.8237653e+11	982961.3
2.6299999999999925e-11	0.14991309	-0.07927609	0.9855157	312.72687	-2.5942552e+11	982973.94
2.654999999999992e-11	0.15306102	-0.07961311	0.98500454	312.72687	-2.5942552e+11	982973.94
2.6799999999999917e-11	0.15625887	-0.07957649	0.9845053	312.7231	-3.5581506e+11	982979.06
2.7049999999999912e-11	0.15950347	-0.079130866	0.98402077	312.7282	-4.705479e+11	982972.1
2.7299999999999908e-11	0.16278856	-0.07824934	0.98355335	312.74622	-6e+11	982947.7
2.7549999999999904e-11	0.16610406	-0.07691788	0.9831038	312.7814	-7.3767754e+11	982899.9
2.77999999999999e-11	0.16943562	-0.07513917	0.98267275	312.83716	-8.744797e+11	982824.25
2.8049999999999896e-11	0.17276452	-0.07293549	0.98225915	312.83716	-8.744797e+11	982824.25
2.8299999999999892e-11	0.17606796	-0.07035031	0.981861	312.9147	-9.9954144e+11	982719
2.8549999999999888e-11	0.1793203	-0.0674463	0.98147595	313.01215	-1.1015894e+12	982586.6
2.8799999999999884e-11	0.18249403	-0.06430336	0.98110193	313.12415	-1.1705949e+12	982434.5
2.904999999999988e-11	0.18556175	-0.061013516	0.9807367	313.24234	-1.1993926e+12	982273.94
2.929999999999989e-11	0.18849799	-0.05767497	0.9803786	313.33908	-1.190318e+12	982142.5
2.95499999999999e-11	0.19128108	-0.05438388	0.9800276	313.42868	-1.1517816e+12	982020.7
2.979999999999991e-11	0.19389461	-0.051228497	0.9796839	313.50684	-1.08663256e+12	981914.44
3.0049999999999925e-11	0.19632837	-0.04828283	0.9793487	313.5708	-9.9954144e+11	981827.5
3.0299999999999937e-11	0.19857873	-0.045602523	0.97902346	313.61945	-8.964465e+11	981761.3
3.054999999999995e-11	0.20064853	-0.043222632	0.97870934	313.65338	-7.838869e+11	981715.2
3.079999999999996e-11	0.20254624	-0.041157678	0.97840744	313.6742	-6.683253e+11	981686.9
3.104999999999997e-11	0.2042849	-0.03940351	0.97811806	313.68423	-5.555561e+11	981673.2
