# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-6.810669e-17	0	300
1e-13	0.15506262	-4.0466855e-08	0.98788834	-6.9758087e-17	-4.196604e+07	300
2e-13	0.15506262	-8.326185e-08	0.98788834	-6.9758087e-17	-4.196604e+07	300
3.4999999999999997e-13	0.15506262	-1.5215572e-07	0.98788834	-6.9758087e-17	-4.72e+07	300
4.4999999999999995e-13	0.15506262	-2.0143894e-07	0.98788834	-6.9758087e-17	-4.72e+07	300
5.5e-13	0.15506262	-2.535997e-07	0.98788834	-6.9758087e-17	-5.4669736e+07	300
6.5e-13	0.15506262	-3.0880778e-07	0.98788834	-6.975807e-17	-5.4669736e+07	300
7.499999999999999e-13	0.15506263	-3.6725083e-07	0.98788834	-6.9758087e-17	-6.1488084e+07	300
8.499999999999999e-13	0.15506263	-4.2912393e-07	0.98788834	-6.9758087e-17	-6.1488084e+07	300
9.5e-13	0.15506262	-4.9463455e-07	0.98788834	-6.9758073e-17	-7.121901e+07	300
1.05e-12	0.15506262	-5.640052e-07	0.98788834	-6.9758073e-17	-7.121901e+07	300
1.15e-12	0.15506262	-6.3746893e-07	0.98788834	-6.9758087e-17	-8.010135e+07	300
1.25e-12	0.15506262	-7.1527853e-07	0.98788834	-6.9758087e-17	-8.010135e+07	300
1.35e-12	0.15506262	-7.9769194e-07	0.98788834	-6.9758087e-17	-9.009149e+07	300
1.4499999999999999e-12	0.15506262	-8.849896e-07	0.98788834	-6.9758073e-17	-9.009149e+07	300
1.5499999999999999e-12	0.15506262	-9.774651e-07	0.98788834	-6.9758087e-17	-1.01327576e+08	300
1.6499999999999998e-12	0.15506262	-1.0754356e-06	0.98788834	-6.9758087e-17	-1.01327576e+08	300
1.7499999999999998e-12	0.15506262	-1.1792308e-06	0.98788834	-6.9758087e-17	-1.13965016e+08	300
1.85e-12	0.15506262	-1.2892076e-06	0.98788834	-6.9758087e-17	-1.13965016e+08	300
1.95e-12	0.15506262	-1.4057349e-06	0.98788834	-6.9758087e-17	-1.2817857e+08	300
2.05e-12	0.15506263	-1.5292134e-06	0.98788834	-6.9758087e-17	-1.2817857e+08	300
