# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-3.7159673e-08	0.98097837	-4.3464526e-17	-2.9975744e+07	300
2e-13	0.1940095	-7.460837e-08	0.98097837	-4.3464526e-17	-2.9975744e+07	300
3.4999999999999997e-13	0.1940095	-1.3137495e-07	0.98097837	-4.3464526e-17	-3.068872e+07	300
4.4999999999999995e-13	0.1940095	-1.6963833e-07	0.98097837	-4.3464526e-17	-3.068872e+07	300
5.5e-13	0.1940095	-2.082355e-07	0.98097837	-4.3464526e-17	-3.1603834e+07	300
6.5e-13	0.1940095	-2.4717056e-07	0.98097837	-4.3464526e-17	-3.1603834e+07	300
7.499999999999999e-13	0.1940095	-2.8644644e-07	0.98097837	-4.3464526e-17	-3.2355534e+07	300
8.499999999999999e-13	0.1940095	-3.2606926e-07	0.98097837	-4.3464526e-17	-3.2355534e+07	300
9.5e-13	0.1940095	-3.6604598e-07	0.98097837	-4.3464526e-17	-3.332035e+07	300
1.05e-12	0.1940095	-4.06374e-07	0.98097837	-4.3464526e-17	-3.332035e+07	300
1.15e-12	0.1940095	-4.4706613e-07	0.98097837	-4.3464526e-17	-3.411288e+07	300
1.25e-12	0.1940095	-4.881225e-07	0.98097837	-4.3464526e-17	-3.411288e+07	300
1.35e-12	0.1940095	-5.295402e-07	0.98097837	-4.3464526e-17	-3.4924256e+07	300
1.4499999999999999e-12	0.1940095	-5.7131285e-07	0.98097837	-4.3464526e-17	-3.4924256e+07	300
1.5499999999999999e-12	0.1940095	-6.1346634e-07	0.98097837	-4.3464526e-17	-3.5754932e+07	300
1.6499999999999998e-12	0.1940095	-6.5600307e-07	0.98097837	-4.3464526e-17	-3.5754932e+07	300
1.7499999999999998e-12	0.1940095	-6.989275e-07	0.98097837	-4.3464526e-17	-3.660537e+07	300
1.85e-12	0.1940095	-7.4224846e-07	0.98097837	-4.3464533e-17	-3.660537e+07	300
1.95e-12	0.1940095	-7.859686e-07	0.98097837	-4.3464526e-17	-3.7476028e+07	300
