# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-6.810669e-17	0	300
1e-13	0.15506262	-1.7370285e-08	0.98788834	-6.9758087e-17	-1.7985446e+07	300
2e-13	0.15506262	-3.5723843e-08	0.98788834	-6.975807e-17	-1.7985446e+07	300
3.4999999999999997e-13	0.15506262	-6.5269944e-08	0.98788834	-6.975807e-17	-2.0228572e+07	300
4.4999999999999995e-13	0.15506262	-8.6405635e-08	0.98788834	-6.975808e-17	-2.0228572e+07	300
5.5e-13	0.15506262	-1.0877047e-07	0.98788834	-6.975807e-17	-2.3429888e+07	300
6.5e-13	0.15506262	-1.324432e-07	0.98788834	-6.975808e-17	-2.3429888e+07	300
7.499999999999999e-13	0.15506262	-1.5750197e-07	0.98788834	-6.975808e-17	-2.6352036e+07	300
8.499999999999999e-13	0.15506262	-1.8402997e-07	0.98788834	-6.9758087e-17	-2.6352036e+07	300
9.5e-13	0.15506262	-2.1211856e-07	0.98788834	-6.975807e-17	-3.052243e+07	300
1.05e-12	0.15506262	-2.4186187e-07	0.98788834	-6.9758087e-17	-3.052243e+07	300
1.15e-12	0.15506262	-2.7335585e-07	0.98788834	-6.975808e-17	-3.432915e+07	300
1.25e-12	0.15506262	-3.0671174e-07	0.98788834	-6.9758087e-17	-3.432915e+07	300
1.35e-12	0.15506262	-3.4203845e-07	0.98788834	-6.975807e-17	-3.861064e+07	300
1.4499999999999999e-12	0.15506262	-3.7945836e-07	0.98788834	-6.9758087e-17	-3.861064e+07	300
1.5499999999999999e-12	0.15506263	-4.190979e-07	0.98788834	-6.9758087e-17	-4.3426104e+07	300
1.6499999999999998e-12	0.15506262	-4.610903e-07	0.98788834	-6.975808e-17	-4.3426104e+07	300
1.7499999999999998e-12	0.15506262	-5.055772e-07	0.98788834	-6.975807e-17	-4.8842148e+07	300
1.85e-12	0.15506262	-5.5271227e-07	0.98788834	-6.9758087e-17	-4.8842148e+07	300
1.95e-12	0.15506262	-6.026555e-07	0.98788834	-6.975808e-17	-5.493367e+07	300
2.05e-12	0.15506262	-6.5557515e-07	0.98788834	-6.975808e-17	-5.493367e+07	300
2.15e-12	0.15506262	-7.116535e-07	0.98788834	-6.975807e-17	-6.1784916e+07	300
2.25e-12	0.15506262	-7.710804e-07	0.98788834	-6.975808e-17	-6.1784916e+07	300
2.35e-12	0.15506262	-8.3405916e-07	0.9878883	-6.975808e-17	-6.949063e+07	300
2.45e-12	0.15506262	-9.008044e-07	0.98788834	-6.975808e-17	-6.949063e+07	300
2.55e-12	0.15506262	-9.715451e-07	0.98788834	-6.975808e-17	-7.8157384e+07	300
2.65e-12	0.15506262	-1.0465228e-06	0.98788834	-6.975808e-17	-7.8157384e+07	300
2.7499999999999998e-12	0.15506262	-1.125993e-06	0.98788834	-6.975808e-17	-8.790503e+07	300
2.8499999999999998e-12	0.15506262	-1.2102283e-06	0.98788834	-6.975808e-17	-8.790503e+07	300
2.9499999999999997e-12	0.15506262	-1.2995187e-06	0.98788834	-6.975808e-17	-9.886838e+07	300
3.0499999999999997e-12	0.15506262	-1.394171e-06	0.98788834	-6.9758087e-17	-9.886838e+07	300
3.1499999999999997e-12	0.15506262	-1.4945066e-06	0.9878883	-6.975808e-17	-1.1119905e+08	300
3.2499999999999997e-12	0.15506262	-1.6008735e-06	0.98788834	-6.975808e-17	-1.1119905e+08	300
3.3499999999999997e-12	0.15506262	-1.7136335e-06	0.98788834	-6.975808e-17	-1.25067544e+08	300
3.4499999999999996e-12	0.15506262	-1.8331752e-06	0.9878883	-6.975808e-17	-1.25067544e+08	300
3.5499999999999996e-12	0.15506262	-1.9599102e-06	0.98788834	-6.975808e-17	-1.4066568e+08	300
3.65e-12	0.15506262	-2.0942691e-06	0.98788834	-6.975808e-17	-1.4066568e+08	300
3.75e-12	0.15506262	-2.2367228e-06	0.98788834	-6.975808e-17	-1.5820915e+08	300
3.85e-12	0.15506262	-2.3877574e-06	0.98788834	-6.975808e-17	-1.5820915e+08	300
3.95e-12	0.15506262	-2.5478894e-06	0.98788834	-6.975808e-17	-1.7794056e+08	300
4.05e-12	0.15506262	-2.7176698e-06	0.98788834	-6.975808e-17	-1.7794056e+08	300
4.15e-12	0.15506262	-2.8976858e-06	0.98788834	-6.975808e-17	-2.0013278e+08	300
4.25e-12	0.15506262	-3.0885528e-06	0.98788834	-6.975808e-17	-2.0013278e+08	300
4.35e-12	0.15506262	-3.2909302e-06	0.98788834	-6.9758087e-17	-2.2509269e+08	300
4.45e-12	0.15506262	-3.5055168e-06	0.98788834	-6.975808e-17	-2.2509269e+08	300
4.55e-12	0.15506262	-3.7330497e-06	0.98788834	-6.975808e-17	-2.5316547e+08	300
4.65e-12	0.15506262	-3.974316e-06	0.98788834	-6.975808e-17	-2.5316547e+08	300
4.75e-12	0.15506262	-4.2301467e-06	0.98788834	-6.975808e-17	-2.847393e+08	300
4.85e-12	0.15506262	-4.5014194e-06	0.98788834	-6.9758087e-17	-2.847393e+08	300
4.95e-12	0.15506262	-4.789071e-06	0.98788834	-6.975808e-17	-3.2025078e+08	300
5.05e-12	0.15506262	-5.094093e-06	0.98788834	-6.9758087e-17	-3.2025078e+08	300
5.15e-12	0.15506262	-5.417533e-06	0.98788834	-6.975808e-17	-3.6019098e+08	300
5.25e-12	0.15506262	-5.7605093e-06	0.98788834	-6.975808e-17	-3.6019098e+08	300
5.35e-12	0.15506262	-6.124202e-06	0.98788834	-6.975808e-17	-4.0511216e+08	300
5.45e-12	0.15506262	-6.5098648e-06	0.98788834	-6.975808e-17	-4.0511216e+08	300
5.5499999999999996e-12	0.15506262	-6.9188272e-06	0.9878883	-6.975808e-17	-4.5563546e+08	300
5.6499999999999996e-12	0.15506262	-7.3525043e-06	0.98788834	-6.975808e-17	-4.5563546e+08	300
5.7499999999999995e-12	0.15506262	-7.812383e-06	0.98788834	-6.975808e-17	-5.124595e+08	300
5.8499999999999995e-12	0.15506262	-8.300058e-06	0.98788834	-6.975808e-17	-5.124595e+08	300
5.9499999999999995e-12	0.15506262	-8.817213e-06	0.98788834	-6.975808e-17	-5.763699e+08	300
6.0499999999999995e-12	0.15506262	-9.365638e-06	0.98788834	-6.975808e-17	-5.763699e+08	300
6.1499999999999994e-12	0.15506262	-9.947551e-06	0.98788834	-6.975804e-17	-6.482504e+08	300
6.2499999999999994e-12	0.15506262	-1.0564958e-05	0.98788834	-6.9758073e-17	-6.482504e+08	300
6.349999999999999e-12	0.15506262	-1.1219674e-05	0.98788834	-6.975804e-17	-7.290947e+08	300
6.449999999999999e-12	0.15506262	-1.1913946e-05	0.98788834	-6.975807e-17	-7.290947e+08	300
6.549999999999999e-12	0.15506262	-1.2650165e-05	0.98788834	-6.975804e-17	-8.2002054e+08	300
6.649999999999999e-12	0.15506262	-1.343086e-05	0.98788834	-6.975806e-17	-8.2002054e+08	300
6.749999999999999e-12	0.15506262	-1.4258716e-05	0.98788834	-6.975805e-17	-9.222849e+08	300
6.849999999999999e-12	0.1550626	-1.5136613e-05	0.98788834	-6.975805e-17	-9.222849e+08	300
6.949999999999999e-12	0.15506259	-1.606766e-05	0.98788834	-6.975805e-17	-1.0373015e+09	300
7.049999999999999e-12	0.15506256	-1.7055347e-05	0.98788834	-6.975807e-17	-1.0373015e+09	300
7.149999999999999e-12	0.15506253	-1.8103325e-05	0.98788834	-6.975807e-17	-1.1666604e+09	300
7.249999999999999e-12	0.15506247	-1.9215342e-05	0.98788834	-6.975807e-17	-1.1666604e+09	300
7.35e-12	0.15506242	-2.039527e-05	0.98788834	-6.975806e-17	-1.3121492e+09	300
7.400000000000002e-12	0.1550624	-2.1011972e-05	0.98788834	-6.975806e-17	-1.3121492e+09	300
7.500000000000003e-12	0.15506235	-2.2301465e-05	0.98788834	-6.9758073e-17	-1.3121492e+09	300
7.600000000000005e-12	0.15506229	-2.3669549e-05	0.9878884	-6.9758073e-17	-1.4757792e+09	300
