# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.19286986	0.00071442814	0.97992224	-4.990769e-17	-2.9975744e+07	300
2e-13	0.19260374	0.0005543188	0.9788078	-4.119875e-17	-2.9975744e+07	300
3.4999999999999997e-13	0.19265312	-0.00040277754	0.9772713	-3.583961e-17	-3.3714284e+07	300
4.4999999999999995e-13	0.192612	-0.00050144584	0.97635216	-4.4591623e-17	-3.3714284e+07	300
5.5e-13	0.1919769	0.0002255438	0.97560114	-4.1484123e-17	-3.9049812e+07	300
6.5e-13	0.19101033	-0.00023434396	0.9748981	-3.847767e-17	-3.9049812e+07	300
7.499999999999999e-13	0.19095123	-0.00070809777	0.9740516	-3.611561e-17	-4.392006e+07	300
8.499999999999999e-13	0.19158676	-0.00047157396	0.9733091	-3.0808296e-17	-4.392006e+07	300
9.5e-13	0.19129217	-0.0014331546	0.9728276	-3.8713935e-17	-5.0870716e+07	300
1.05e-12	0.19139335	-0.002121513	0.9720672	-3.346943e-17	-5.0870716e+07	300
1.15e-12	0.19163866	-0.00070219056	0.971468	-2.8111035e-17	-5.7215252e+07	300
1.25e-12	0.19175184	-0.0012596479	0.9709232	-3.4225458e-17	-5.7215252e+07	300
1.35e-12	0.19155695	-0.0012041637	0.970311	-3.022755e-17	-6.4351064e+07	300
1.4499999999999999e-12	0.19152479	-0.001310107	0.96974015	-1.8833182e-17	-6.4351064e+07	300
1.5499999999999999e-12	0.19071074	-0.0004188577	0.9693618	-3.0575765e-17	-7.237684e+07	300
1.6499999999999998e-12	0.19055817	-0.0009925324	0.9690536	-3.6416987e-17	-7.237684e+07	300
1.7499999999999998e-12	0.19056979	-0.0013997667	0.96853256	-3.2465688e-17	-8.140358e+07	300
1.85e-12	0.19019368	-0.001967161	0.9681773	-2.9916542e-17	-8.140358e+07	300
1.95e-12	0.19035354	-0.002531117	0.96772814	-2.485729e-17	-9.155612e+07	300
2.05e-12	0.18992242	-0.002180959	0.96751076	-3.6598732e-17	-9.155612e+07	300
2.15e-12	0.1891836	-0.0029386207	0.96745837	-3.018001e-17	-1.02974856e+08	300
2.25e-12	0.18912914	-0.0031488608	0.9670775	-2.801691e-17	-1.02974856e+08	300
2.35e-12	0.18923728	-0.0033024452	0.96668917	-3.1130618e-17	-1.1581772e+08	300
2.45e-12	0.18999618	-0.0030235893	0.9663686	-2.9396755e-17	-1.1581772e+08	300
2.55e-12	0.18941191	-0.003104797	0.9661328	-3.004967e-17	-1.302623e+08	300
2.65e-12	0.18971398	-0.002903728	0.9659941	-3.4155568e-17	-1.302623e+08	300
2.7499999999999998e-12	0.18960674	-0.0028949678	0.9656925	-2.7941016e-17	-1.4650838e+08	300
2.8499999999999998e-12	0.18900853	-0.0025434985	0.965634	-2.9932692e-17	-1.4650838e+08	300
2.9499999999999997e-12	0.18878004	-0.0027190526	0.9653777	-4.166982e-17	-1.6478064e+08	300
3.0499999999999997e-12	0.18906142	-0.0030819676	0.9651943	-3.1635344e-17	-1.6478064e+08	300
3.1499999999999997e-12	0.18916935	-0.0034502621	0.9647945	-2.307496e-17	-1.8533174e+08	300
3.2499999999999997e-12	0.18959795	-0.003465659	0.9646361	-3.3482246e-17	-1.8533174e+08	300
3.3499999999999997e-12	0.1888	-0.002877839	0.96462035	-2.7920317e-17	-2.084459e+08	300
3.4499999999999996e-12	0.18944672	-0.0024501476	0.964386	-2.7826965e-17	-2.084459e+08	300
3.5499999999999996e-12	0.18908787	-0.00216406	0.96423984	-2.7062206e-17	-2.344428e+08	300
3.65e-12	0.18859644	-0.0025410103	0.96434784	-3.2077846e-17	-2.344428e+08	300
3.75e-12	0.18752086	-0.0027487867	0.964265	-3.126995e-17	-2.636819e+08	300
3.85e-12	0.18699215	-0.0031360914	0.9642693	-2.6934971e-17	-2.636819e+08	300
3.95e-12	0.18741636	-0.0040198574	0.9641994	-2.650833e-17	-2.9656758e+08	300
4.05e-12	0.187418	-0.004390846	0.96394837	-2.7915576e-17	-2.9656758e+08	300
4.15e-12	0.18797477	-0.004032542	0.96370894	-2.51215e-17	-3.3355462e+08	300
4.25e-12	0.18758266	-0.004839166	0.9636706	-2.7816043e-17	-3.3355462e+08	300
4.35e-12	0.18689272	-0.004868958	0.9636586	-3.3030364e-17	-3.751545e+08	300
4.45e-12	0.18641953	-0.0046238825	0.96350574	-2.5762378e-17	-3.751545e+08	300
4.55e-12	0.1867801	-0.0040804846	0.96319425	-2.6961045e-17	-4.2194243e+08	300
