# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	-8.896155e-09	-3.7866748e-08	1	-4.18752e-17	-2.9975744e+07	300
2e-13	-1.7780701e-08	-7.8024236e-08	1	-4.1875195e-17	-2.9975744e+07	300
3.4999999999999997e-13	-3.108825e-08	-1.4284453e-07	1	-4.1875195e-17	-3.3714284e+07	300
4.4999999999999995e-13	-3.994903e-08	-1.8931992e-07	1	-4.1875195e-17	-3.3714284e+07	300
5.5e-13	-4.8802878e-08	-2.3858078e-07	1	-4.1875195e-17	-3.9049812e+07	300
6.5e-13	-5.7651523e-08	-2.9078836e-07	1	-4.1875195e-17	-3.9049812e+07	300
7.499999999999999e-13	-6.64969e-08	-3.461136e-07	1	-4.1875195e-17	-4.392006e+07	300
8.499999999999999e-13	-7.534119e-08	-4.0473793e-07	1	-4.1875195e-17	-4.392006e+07	300
9.5e-13	-8.4186766e-08	-4.6685386e-07	1	-4.1875195e-17	-5.0870716e+07	300
1.05e-12	-9.3036235e-08	-5.326655e-07	1	-4.1875195e-17	-5.0870716e+07	300
1.15e-12	-1.0189246e-07	-6.0238943e-07	1	-4.1875195e-17	-5.7215252e+07	300
1.25e-12	-1.1075859e-07	-6.762554e-07	1	-4.1875195e-17	-5.7215252e+07	300
1.35e-12	-1.1963802e-07	-7.545072e-07	1	-4.1875195e-17	-6.4351064e+07	300
1.4499999999999999e-12	-1.2853445e-07	-8.3740315e-07	1	-4.1875195e-17	-6.4351064e+07	300
1.5499999999999999e-12	-1.374519e-07	-9.252177e-07	1	-4.1875195e-17	-7.237684e+07	300
1.6499999999999998e-12	-1.463947e-07	-1.0182417e-06	1	-4.1875195e-17	-7.237684e+07	300
1.7499999999999998e-12	-1.5536753e-07	-1.1167837e-06	1	-4.1875195e-17	-8.140358e+07	300
1.85e-12	-1.6437545e-07	-1.2211708e-06	1	-4.1875195e-17	-8.140358e+07	300
1.95e-12	-1.7342391e-07	-1.3317507e-06	1	-4.1875195e-17	-9.155612e+07	300
2.05e-12	-1.8251873e-07	-1.4488912e-06	1	-4.1875195e-17	-9.155612e+07	300
2.15e-12	-1.9166623e-07	-1.572983e-06	1	-4.1875195e-17	-1.02974856e+08	300
