# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
5.4300000000001095e-11	-0.16470036	-0.9861311	0.0046156324	2.2135614e-18	0	706.33105
5.44000000000011e-11	-0.16429691	-0.98620695	0.0019006071	2.2087139e-18	0	706.33105
5.4500000000001104e-11	-0.16389057	-0.98627585	-0.0008143572	2.2038656e-18	0	706.33105
5.460000000000111e-11	-0.1634813	-0.9863375	-0.0035292413	2.1990169e-18	0	706.33105
5.4700000000001114e-11	-0.16306916	-0.986392	-0.006244023	2.1941673e-18	0	706.33105
5.480000000000112e-11	-0.1626541	-0.9864394	-0.008958682	2.1893167e-18	0	706.33105
5.4900000000001124e-11	-0.16223615	-0.98647964	-0.011673199	2.1844657e-18	0	706.33105
5.500000000000113e-11	-0.16181529	-0.9865127	-0.014387554	2.179614e-18	0	706.33105
5.510000000000113e-11	-0.16139151	-0.9865387	-0.017101724	2.1747618e-18	0	706.33105
5.520000000000114e-11	-0.16096488	-0.9865574	-0.019815689	2.1699086e-18	0	706.33105
5.530000000000114e-11	-0.1605353	-0.986569	-0.022529433	2.1650545e-18	0	706.33105
5.540000000000115e-11	-0.16010284	-0.98657346	-0.025242923	2.1602e-18	0	706.33105
5.550000000000115e-11	-0.15966749	-0.98657084	-0.027956152	2.1553442e-18	0	706.33105
5.560000000000116e-11	-0.15922922	-0.9865608	-0.030669097	2.1504878e-18	0	706.33105
5.570000000000116e-11	-0.15878808	-0.9865438	-0.033381734	2.1456306e-18	0	706.33105
5.580000000000117e-11	-0.15834406	-0.98651963	-0.036094043	2.140773e-18	0	706.33105
5.590000000000117e-11	-0.15789711	-0.9864882	-0.038806003	2.1359146e-18	0	706.33105
5.6000000000001177e-11	-0.15744731	-0.9864496	-0.041517593	2.1310549e-18	0	706.33105
5.610000000000118e-11	-0.15699457	-0.98640394	-0.044228792	2.1261946e-18	0	706.33105
5.6200000000001186e-11	-0.15653896	-0.9863511	-0.04693959	2.1213338e-18	0	706.33105
5.630000000000119e-11	-0.15608048	-0.98629093	-0.049649946	2.1164715e-18	0	706.33105
5.6400000000001196e-11	-0.15561911	-0.9862236	-0.05235986	2.111609e-18	0	706.33105
5.65000000000012e-11	-0.15515484	-0.9861492	-0.0550693	2.1067455e-18	0	706.33105
5.6600000000001206e-11	-0.15468772	-0.9860676	-0.057778254	2.101881e-18	0	706.33105
5.670000000000121e-11	-0.15421769	-0.98597884	-0.060486693	2.097016e-18	0	706.33105
5.6800000000001215e-11	-0.1537448	-0.9858829	-0.0631946	2.0921499e-18	0	706.33105
5.690000000000122e-11	-0.15326905	-0.98577976	-0.06590195	2.087283e-18	0	706.33105
5.7000000000001225e-11	-0.1527904	-0.9856694	-0.06860873	2.082415e-18	0	706.33105
5.710000000000123e-11	-0.1523089	-0.98555183	-0.071314916	2.0775466e-18	0	706.33105
