# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-3.8571184e-08	0.98097837	-4.3464526e-17	-2.098302e+07	300
2e-13	0.19400948	-7.930707e-08	0.98097837	-4.3464526e-17	-2.098302e+07	300
3.4999999999999997e-13	0.1940095	-1.448163e-07	0.98097837	-4.3464526e-17	-2.36e+07	300
4.4999999999999995e-13	0.1940095	-1.9164982e-07	0.98097837	-4.3464526e-17	-2.36e+07	300
5.5e-13	0.1940095	-2.4118336e-07	0.98097837	-4.3464526e-17	-2.7334868e+07	300
6.5e-13	0.1940095	-2.9358222e-07	0.98097837	-4.3464526e-17	-2.7334868e+07	300
7.499999999999999e-13	0.19400951	-3.4902163e-07	0.98097837	-4.3464526e-17	-3.0744042e+07	300
8.499999999999999e-13	0.1940095	-4.0768305e-07	0.98097837	-4.346454e-17	-3.0744042e+07	300
9.5e-13	0.19400951	-4.697656e-07	0.98097837	-4.3464526e-17	-3.5609504e+07	300
1.05e-12	0.19400951	-5.3546387e-07	0.98097837	-4.3464526e-17	-3.5609504e+07	300
1.15e-12	0.19400951	-6.0499383e-07	0.98097837	-4.3464526e-17	-4.0050676e+07	300
1.25e-12	0.1940095	-6.786034e-07	0.98097837	-4.3464526e-17	-4.0050676e+07	300
1.35e-12	0.1940095	-7.565374e-07	0.98097837	-4.3464526e-17	-4.5045744e+07	300
1.4499999999999999e-12	0.1940095	-8.390617e-07	0.98097837	-4.3464526e-17	-4.5045744e+07	300
1.5499999999999999e-12	0.1940095	-9.2645314e-07	0.98097837	-4.3464526e-17	-5.0663788e+07	300
1.6499999999999998e-12	0.1940095	-1.0190056e-06	0.98097837	-4.3464526e-17	-5.0663788e+07	300
1.7499999999999998e-12	0.1940095	-1.1170341e-06	0.98097837	-4.3464526e-17	-5.6982508e+07	300
1.85e-12	0.1940095	-1.2208722e-06	0.98097837	-4.3464526e-17	-5.6982508e+07	300
1.95e-12	0.1940095	-1.3308685e-06	0.98097837	-4.3464526e-17	-6.4089284e+07	300
2.05e-12	0.1940095	-1.4473973e-06	0.98097837	-4.3464526e-17	-6.4089284e+07	300
2.15e-12	0.19400951	-1.5708498e-06	0.98097837	-4.3464526e-17	-7.20824e+07	300
2.25e-12	0.19400951	-1.7016516e-06	0.98097837	-4.3464526e-17	-7.20824e+07	300
