# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
0	0	0	1	300	0	1e+06
5e-13	0.19678634	-0.010833414	0.98038447	300.2408	1.7592783e+12	999682.44
1e-12	0.19434334	-0.02614358	0.9805831	301.20038	2.5702847e+12	998415.3
1.5499999999999999e-12	0.19144478	-0.049366374	0.98025924	302.84525	3.4841748e+12	996236.6
2.05e-12	0.18869004	-0.077259466	0.97899103	305.689	4.544591e+12	992450.44
2.55e-12	0.18591742	-0.11225089	0.9761308	310.24292	5.703819e+12	986335.8
3.0499999999999997e-12	0.18321608	-0.15450686	0.97085345	316.99716	6.888311e+12	977150.56
3.5499999999999996e-12	0.18063073	-0.2035984	0.96224624	326.27472	8.0045314e+12	964308.94
4.05e-12	0.17813364	-0.2584083	0.9494691	338.0762	8.95025e+12	947601.06
4.55e-12	0.17563932	-0.31713355	0.93197393	351.9772	9.629652e+12	927390.9
5.05e-12	0.17307742	-0.3774182	0.9097241	367.13776	9.969241e+12	904703.75
5.5499999999999996e-12	0.1705	-0.43663144	0.8833352	382.44376	9.930925e+12	881123.9
6.0499999999999995e-12	0.16815934	-0.49225342	0.85405344	396.7444	9.519046e+12	858487.25
6.549999999999999e-12	0.16649656	-0.5422687	0.82354206	409.1029	8.77957e+12	838458.56
7.049999999999999e-12	0.16603644	-0.5854358	0.7935327	418.9723	7.791646e+12	822156.25
7.500000000000003e-12	0.16702016	-0.6180944	0.76815385	426.24265	6.65367e+12	809973.56
8.000000000000011e-12	0.16999961	-0.6477075	0.7426781	431.16556	5.4672564e+12	801641.25
8.500000000000019e-12	0.17503728	-0.67102796	0.7204707	434.20648	4.3226861e+12	796460.94
9.000000000000027e-12	0.18205611	-0.6890171	0.7015013	435.88974	3.288623e+12	793582.44
9.500000000000035e-12	0.19084077	-0.70268804	0.68542016	436.68475	2.407413e+12	792220.2
1.0000000000000043e-11	0.20109774	-0.7129844	0.6717163	436.95	1.6957554e+12	791765.3
1.0500000000000051e-11	0.21250808	-0.72071916	0.65984225	436.92636	1.149349e+12	791805.9
1.1000000000000059e-11	0.22476663	-0.7265536	0.6492959	436.75833	7.495779e+11	792094.06
1.1500000000000067e-11	0.23760621	-0.7309997	0.63966036	436.5242	4.7038962e+11	792495.44
1.2000000000000075e-11	0.25080907	-0.7344368	0.6306164	436.26245	2.8403692e+11	792944.06
1.2500000000000083e-11	0.26420808	-0.73713464	0.6219352	435.99023	1.6503192e+11	793410.3
1.3000000000000091e-11	0.27768186	-0.7392768	0.6134623	435.71466	9.2265054e+10	793882.2
1.3500000000000099e-11	0.29114613	-0.74098456	0.6050998	435.43832	4.963438e+10	794355.1
1.4000000000000107e-11	0.3045449	-0.74233526	0.5967889	435.16217	2.5692367e+10	794827.56
1.4500000000000115e-11	0.31784183	-0.74337775	0.5884968	434.88647	1.279681e+10	795299.06
1.500000000000011e-11	0.33101332	-0.7441433	0.58020633	434.5838	5.686081e+09	795816.3
1.55000000000001e-11	0.34404367	-0.7446526	0.57190955	434.25443	2.2254564e+09	796379
1.6000000000000093e-11	0.35692555	-0.7449186	0.56360453	434.09003	1.3636133e+09	796659.75
1.6500000000000085e-11	0.36965218	-0.7449523	0.55529124	433.76187	4.9110426e+08	797219.94
1.7000000000000077e-11	0.3822167	-0.7447644	0.5469706	433.43448	1.6732998e+08	797778.44
1.750000000000007e-11	0.39461687	-0.7443618	0.538645	433.27112	9.566276e+07	798057.06
1.800000000000006e-11	0.40684927	-0.7437529	0.5303165	432.94495	2.9992964e+07	798613.06
1.8500000000000052e-11	0.41890913	-0.7429468	0.52198684	432.61957	8.896383e+06	799167.44
1.9000000000000044e-11	0.43079552	-0.7419499	0.5136585	432.45718	4.745474e+06	799444
1.9500000000000036e-11	0.442506	-0.74077016	0.50533354	432.133	1.2952395e+06	799995.94
2.0000000000000028e-11	0.45403692	-0.7394162	0.4970134	431.8096	334455.34	800546.2
2.050000000000002e-11	0.46538773	-0.7378946	0.48870042	431.64822	166456.7	800820.7
2.100000000000001e-11	0.47655696	-0.73621273	0.48039618	431.32602	39551.754	801368.56
2.1500000000000003e-11	0.48754156	-0.73437923	0.47210196	431.0046	8890.943	801914.75
2.2049999999999994e-11	0.4994109	-0.7321954	0.46299192	430.8442	4128.6494	802187.2
2.2549999999999986e-11	0.5100075	-0.73006445	0.4547245	430.52396	854.0169	802731
2.3049999999999978e-11	0.5204162	-0.7278046	0.44647157	430.20453	167.12543	803273.1
2.354999999999997e-11	0.5306364	-0.7254227	0.43823427	430.0451	72.41019	803543.56
2.404999999999996e-11	0.5406706	-0.7229233	0.43001446	429.7268	13.039236	804083.3
2.4549999999999953e-11	0.5505155	-0.72031575	0.42181265	429.40933	2.221377	804621.44
2.5049999999999945e-11	0.56017095	-0.7176067	0.41362968	429.25085	0.89800006	804889.94
2.5549999999999937e-11	0.56963974	-0.7148003	0.40546718	428.93454	0.14077413	805425.7
2.604999999999993e-11	0.5789194	-0.7119057	0.3973252	428.619	0.020877905	805959.9
2.654999999999992e-11	0.58801013	-0.7089291	0.38920456	428.4615	0.007874774	806226.3
2.7049999999999912e-11	0.59691495	-0.7058745	0.3811065	428.1471	0.0010746785	806758.1
2.7549999999999904e-11	0.6056317	-0.7027504	0.373031	427.83347	0.00013875116	807288.4
2.8049999999999896e-11	0.6141614	-0.6995625	0.3649784	427.67694	4.882978e-05	807552.9
2.8549999999999888e-11	0.6225066	-0.6963149	0.35694996	427.36444	5.801219e-06	808080.75
2.904999999999988e-11	0.63066643	-0.69301534	0.34894526	427.05273	6.520356e-07	808607.06
2.95499999999999e-11	0.638643	-0.68966764	0.3409651	426.79352	1.0111955e-07	809044.5
3.0049999999999925e-11	0.6464366	-0.6862787	0.33300936	426.53485	1.5089507e-08	809480.9
3.054999999999995e-11	0.6540483	-0.6828535	0.32507828	426.2767	2.1666613e-09	809916.1
3.104999999999997e-11	0.66147935	-0.6793975	0.3171718	426.01907	2.9935268e-10	810350.4
3.155e-11	0.6687309	-0.6759158	0.30929005	425.762	3.9797096e-11	810783.5
3.200000000000002e-11	0.6751047	-0.6727645	0.30221748	425.5054	5.090914e-12	811215.6
3.250000000000004e-11	0.68201876	-0.6692475	0.29438242	425.24936	6.266372e-13	811646.6
3.300000000000007e-11	0.6887571	-0.6657189	0.2865717	424.99384	7.42186e-14	812076.56
3.350000000000009e-11	0.6953213	-0.6621835	0.27878514	424.73883	8.458346e-15	812505.5
3.4000000000000115e-11	0.7017128	-0.6586456	0.2710224	424.48434	9.275434e-16	812933.3
3.450000000000014e-11	0.7079329	-0.6551097	0.26328313	424.23038	9.787215e-17	813360.1
3.5000000000000163e-11	0.7139831	-0.65158015	0.25556698	423.97693	9.937111e-18	813785.9
3.550000000000019e-11	0.7198651	-0.64806104	0.24787356	423.724	9.708168e-19	814210.56
3.600000000000021e-11	0.7255804	-0.64455634	0.24020226	423.4716	9.126211e-20	814634.25
3.6500000000000236e-11	0.73113024	-0.6410701	0.23255257	423.2197	8.2550525e-21	815056.9
3.700000000000026e-11	0.73651654	-0.63760614	0.22492392	422.9683	7.184976e-22	815478.44
3.7500000000000284e-11	0.74174064	-0.6341681	0.21731566	422.71744	6.017372e-23	815899
3.800000000000031e-11	0.746804	-0.6307596	0.20972711	422.46707	4.8491382e-24	816318.5
3.850000000000033e-11	0.7517084	-0.6273841	0.20215754	422.21722	3.760091e-25	816737
3.9000000000000356e-11	0.756455	-0.62404513	0.19460618	421.96786	2.805487e-26	817154.44
3.950000000000038e-11	0.7610456	-0.6207458	0.1870722	421.71906	2.0141614e-27	817570.9
4.0000000000000405e-11	0.7654814	-0.6174894	0.17955476	421.47073	1.3914141e-28	817986.25
4.050000000000043e-11	0.76976407	-0.61427885	0.172053	421.2229	9.248997e-30	818400.7
4.100000000000045e-11	0.7738948	-0.61111736	0.16456589	420.9756	5.915739e-31	818814.06
4.150000000000048e-11	0.777875	-0.60800767	0.15709257	420.7288	3.6408222e-32	819226.44
4.20000000000005e-11	0.7817061	-0.60495263	0.14963198	420.48248	2.1560859e-33	819637.75
4.2500000000000525e-11	0.7853893	-0.6019549	0.14218307	420.2367	1.2285949e-34	820048.1
4.300000000000055e-11	0.78892595	-0.5990171	0.13474481	419.9914	6.736395e-36	820457.44
4.3500000000000574e-11	0.7923171	-0.5961418	0.12731606	419.74658	3.5540409e-37	820865.8
4.40000000000006e-11	0.7955639	-0.5933314	0.11989572	419.5023	1.8042364e-38	821273.1
4.450000000000062e-11	0.79866767	-0.59058815	0.112482585	419.25848	8.81334e-40	821679.5
4.5000000000000646e-11	0.80162925	-0.5879144	0.10507547	419.01517	4.1425e-41	822084.8
4.550000000000067e-11	0.80444956	-0.5853124	0.09767316	418.77237	1.874e-42	822489.2
4.6000000000000694e-11	0.8071296	-0.5827841	0.09027439	418.53006	8.1e-44	822892.56
4.650000000000072e-11	0.8096703	-0.58033174	0.0828779	418.28824	3e-45	823294.94
4.700000000000074e-11	0.8120723	-0.5779569	0.07548236	418.0469	0	823696.4
4.7500000000000767e-11	0.8143365	-0.5756617	0.06808646	417.8061	0	824096.8
4.800000000000079e-11	0.81646335	-0.5734479	0.060688853	417.56573	0	824496.25
4.8500000000000815e-11	0.81845343	-0.57131714	0.053288143	417.3259	0	824894.7
4.900000000000084e-11	0.82030743	-0.569271	0.045882948	417.08652	0	825292.2
4.950000000000086e-11	0.8220255	-0.56731117	0.03847185	416.84766	0	825688.7
5.000000000000089e-11	0.8236081	-0.565439	0.031053418	416.60925	0	826084.25
5.050000000000091e-11	0.8250555	-0.56365585	0.023626193	416.37137	0	826478.9
5.1000000000000935e-11	0.8263678	-0.56196326	0.01618871	416.13394	0	826872.5
5.150000000000096e-11	0.8275451	-0.5603621	0.00873948	415.89703	0	827265.2
5.2000000000000984e-11	0.8285874	-0.5588539	0.0012770045	415.66058	0	827656.9
5.250000000000101e-11	0.82949454	-0.5574396	-0.0062002307	415.42462	0	828047.6
5.300000000000103e-11	0.83026636	-0.55612016	-0.013693753	415.18912	0	828437.44
5.3500000000001056e-11	0.8309024	-0.55489653	-0.021205096	414.95413	0	828826.3
5.400000000000108e-11	0.83140266	-0.55376965	-0.028735809	414.7196	0	829214.25
5.4500000000001104e-11	0.83176625	-0.5527401	-0.036287446	414.48557	0	829601.2
5.500000000000113e-11	0.8319928	-0.5518088	-0.043861564	414.25198	0	829987.25
5.550000000000115e-11	0.83208156	-0.55097616	-0.051459737	414.0189	0	830372.3
5.6000000000001177e-11	0.83203155	-0.5502427	-0.05908354	413.7863	0	830756.44
5.65000000000012e-11	0.8318422	-0.54960895	-0.06673453	413.55414	0	831139.7
5.7000000000001225e-11	0.8315123	-0.5490751	-0.0744143	413.32248	0	831521.94
5.750000000000125e-11	0.8310408	-0.5486415	-0.0821244	413.09128	0	831903.3
5.800000000000127e-11	0.8304264	-0.54830825	-0.089866415	412.86057	0	832283.75
5.85000000000013e-11	0.8296678	-0.54807526	-0.097641915	412.6303	0	832663.25
5.900000000000132e-11	0.8287636	-0.54794264	-0.10545243	412.40054	0	833041.8
5.950000000000135e-11	0.82771224	-0.54791003	-0.11329955	412.17123	0	833419.5
6.000000000000137e-11	0.82651216	-0.54797727	-0.121184796	411.94238	0	833796.2
6.05000000000014e-11	0.8251614	-0.5481438	-0.12910967	411.714	0	834172.06
6.100000000000142e-11	0.8236583	-0.5484092	-0.1370757	411.48608	0	834546.94
6.150000000000144e-11	0.8220006	-0.54877275	-0.14508437	411.25864	0	834920.94
6.200000000000147e-11	0.82018656	-0.5492336	-0.15313715	411.03165	0	835294.06
6.250000000000149e-11	0.8182137	-0.54979086	-0.16123548	410.80515	0	835666.25
6.300000000000151e-11	0.8160798	-0.55044335	-0.1693808	410.57907	0	836037.56
6.350000000000154e-11	0.8137825	-0.55119	-0.17757446	410.3535	0	836407.94
6.400000000000156e-11	0.81131923	-0.5520292	-0.18581785	410.12833	0	836777.44
6.450000000000159e-11	0.80868727	-0.5529595	-0.19411224	409.90366	0	837146.06
6.500000000000161e-11	0.80588406	-0.55397916	-0.20245896	409.67944	0	837513.75
6.550000000000163e-11	0.8029068	-0.5550863	-0.21085922	409.4557	0	837880.56
6.600000000000166e-11	0.79975265	-0.55627865	-0.21931422	409.2324	0	838246.5
6.650000000000168e-11	0.7964183	-0.55755395	-0.22782508	409.00952	0	838611.5
6.700000000000171e-11	0.79290104	-0.55890983	-0.23639289	408.78714	0	838975.7
6.750000000000173e-11	0.78919744	-0.56034327	-0.24501865	408.5652	0	839338.94
6.800000000000176e-11	0.7853044	-0.5618517	-0.25370333	408.3437	0	839701.4
6.850000000000178e-11	0.7812189	-0.5634316	-0.26244786	408.12268	0	840062.9
6.90000000000018e-11	0.7769371	-0.56507975	-0.27125293	407.90207	0	840423.5
6.950000000000183e-11	0.772456	-0.56679237	-0.28011942	407.68195	0	840783.3
7.000000000000185e-11	0.7677719	-0.5685656	-0.2890479	407.46225	0	841142.2
7.050000000000188e-11	0.76288146	-0.5703951	-0.2980389	407.243	0	841500.25
7.10000000000019e-11	0.7577813	-0.57227665	-0.30709293	407.02423	0	841857.44
7.150000000000192e-11	0.7524678	-0.5742052	-0.3162104	406.80588	0	842213.75
7.200000000000195e-11	0.74693733	-0.5761758	-0.32539147	406.58798	0	842569.2
7.250000000000197e-11	0.74118674	-0.57818305	-0.33463636	406.37054	0	842923.75
7.3000000000002e-11	0.73521227	-0.5802213	-0.34394503	406.15353	0	843277.5
7.350000000000202e-11	0.7290107	-0.58228445	-0.35331747	405.93695	0	843630.4
7.400000000000205e-11	0.72257876	-0.58436614	-0.36275333	405.72083	0	843982.44
7.450000000000207e-11	0.715913	-0.5864598	-0.37225235	405.50513	0	844333.6
7.500000000000209e-11	0.7090103	-0.5885584	-0.3818139	405.2899	0	844683.94
7.550000000000212e-11	0.7018678	-0.5906542	-0.3914374	405.07507	0	845033.44
