# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-3.4350183e-08	0.98097837	-4.346452e-17	-2.697817e+07	300
2e-13	0.1940095	-7.062199e-08	0.98097837	-4.3464526e-17	-2.697817e+07	300
3.4999999999999997e-13	0.1940095	-1.2894128e-07	0.98097837	-4.3464533e-17	-3.0342858e+07	300
4.4999999999999995e-13	0.1940095	-1.7062482e-07	0.98097837	-4.3464526e-17	-3.0342858e+07	300
5.5e-13	0.1940095	-2.1470288e-07	0.98097837	-4.3464526e-17	-3.514483e+07	300
6.5e-13	0.1940095	-2.6132602e-07	0.98097837	-4.3464526e-17	-3.514483e+07	300
7.499999999999999e-13	0.1940095	-3.1064664e-07	0.98097837	-4.3464533e-17	-3.9528052e+07	300
8.499999999999999e-13	0.1940095	-3.6282756e-07	0.98097837	-4.3464526e-17	-3.9528052e+07	300
9.5e-13	0.1940095	-4.1804222e-07	0.98097837	-4.3464533e-17	-4.5783644e+07	300
1.05e-12	0.1940095	-4.7647777e-07	0.98097837	-4.3464526e-17	-4.5783644e+07	300
1.15e-12	0.1940095	-5.383266e-07	0.98097837	-4.3464533e-17	-5.1493724e+07	300
1.25e-12	0.1940095	-6.03796e-07	0.98097837	-4.3464526e-17	-5.1493724e+07	300
1.35e-12	0.1940095	-6.731072e-07	0.98097837	-4.3464526e-17	-5.7915956e+07	300
1.4499999999999999e-12	0.1940095	-7.46493e-07	0.98097837	-4.3464533e-17	-5.7915956e+07	300
1.5499999999999999e-12	0.1940095	-8.241989e-07	0.98097837	-4.3464526e-17	-6.513916e+07	300
1.6499999999999998e-12	0.1940095	-9.0648564e-07	0.98097837	-4.3464526e-17	-6.513916e+07	300
1.7499999999999998e-12	0.1940095	-9.936339e-07	0.98097837	-4.3464526e-17	-7.3263224e+07	300
1.85e-12	0.1940095	-1.0859367e-06	0.98097837	-4.3464526e-17	-7.3263224e+07	300
1.95e-12	0.1940095	-1.1837076e-06	0.98097837	-4.3464526e-17	-8.2400504e+07	300
2.05e-12	0.1940095	-1.2872714e-06	0.98097837	-4.3464526e-17	-8.2400504e+07	300
2.15e-12	0.19400948	-1.3969848e-06	0.98097837	-4.3464526e-17	-9.267738e+07	300
2.25e-12	0.1940095	-1.5132213e-06	0.98097837	-4.3464526e-17	-9.267738e+07	300
2.35e-12	0.1940095	-1.6363747e-06	0.98097837	-4.3464526e-17	-1.04235944e+08	300
2.45e-12	0.1940095	-1.7668663e-06	0.98097837	-4.3464526e-17	-1.04235944e+08	300
2.55e-12	0.1940095	-1.9051394e-06	0.98097837	-4.3464526e-17	-1.1723608e+08	300
2.65e-12	0.1940095	-2.0516643e-06	0.98097837	-4.3464526e-17	-1.1723608e+08	300
2.7499999999999998e-12	0.1940095	-2.20694e-06	0.98097837	-4.3464526e-17	-1.3185755e+08	300
2.8499999999999998e-12	0.1940095	-2.3714992e-06	0.98097837	-4.3464526e-17	-1.3185755e+08	300
2.9499999999999997e-12	0.1940095	-2.545902e-06	0.98097837	-4.3464526e-17	-1.4830258e+08	300
3.0499999999999997e-12	0.1940095	-2.730744e-06	0.98097837	-4.3464526e-17	-1.4830258e+08	300
3.1499999999999997e-12	0.1940095	-2.9266635e-06	0.98097837	-4.3464526e-17	-1.6679856e+08	300
3.2499999999999997e-12	0.1940095	-3.1343232e-06	0.98097837	-4.3464526e-17	-1.6679856e+08	300
3.3499999999999997e-12	0.1940095	-3.354437e-06	0.98097837	-4.3464526e-17	-1.8760133e+08	300
3.4499999999999996e-12	0.1940095	-3.587762e-06	0.98097837	-4.3464526e-17	-1.8760133e+08	300
3.5499999999999996e-12	0.1940095	-3.8350945e-06	0.98097837	-4.3464533e-17	-2.1099851e+08	300
3.65e-12	0.1940095	-4.097286e-06	0.98097837	-4.3464526e-17	-2.1099851e+08	300
3.75e-12	0.1940095	-4.375235e-06	0.98097837	-4.3464526e-17	-2.3731371e+08	300
