# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-6.810669e-17	0	300
1e-13	0.15506262	-4.6243237e-08	0.98788834	-6.9758087e-17	-4.796119e+07	300
2e-13	0.15506262	-9.515014e-08	0.98788834	-6.9758087e-17	-4.796119e+07	300
3.4999999999999997e-13	0.15506262	-1.738917e-07	0.98788834	-6.975808e-17	-5.3942856e+07	300
4.4999999999999995e-13	0.15506262	-2.30228e-07	0.98788834	-6.975808e-17	-5.3942856e+07	300
5.5e-13	0.15506263	-2.8985139e-07	0.98788834	-6.975808e-17	-6.24797e+07	300
6.5e-13	0.15506263	-3.5295992e-07	0.98788834	-6.975808e-17	-6.24797e+07	300
7.499999999999999e-13	0.15506263	-4.1976753e-07	0.98788834	-6.975808e-17	-7.02721e+07	300
8.499999999999999e-13	0.15506263	-4.904968e-07	0.98788834	-6.975807e-17	-7.02721e+07	300
9.5e-13	0.15506262	-5.653852e-07	0.98788834	-6.975808e-17	-8.139315e+07	300
1.05e-12	0.15506263	-6.446853e-07	0.98788834	-6.975808e-17	-8.139315e+07	300
1.15e-12	0.15506262	-7.286651e-07	0.98788834	-6.975808e-17	-9.15444e+07	300
1.25e-12	0.15506262	-8.176048e-07	0.98788834	-6.975808e-17	-9.15444e+07	300
1.35e-12	0.15506262	-9.11804e-07	0.98788834	-6.975808e-17	-1.02961704e+08	300
1.4499999999999999e-12	0.15506263	-1.011585e-06	0.98788834	-6.975807e-17	-1.02961704e+08	300
1.5499999999999999e-12	0.15506262	-1.117283e-06	0.98788834	-6.975808e-17	-1.1580294e+08	300
1.6499999999999998e-12	0.15506262	-1.2292572e-06	0.98788834	-6.975808e-17	-1.1580294e+08	300
1.7499999999999998e-12	0.15506262	-1.3478921e-06	0.9878884	-6.975808e-17	-1.3024573e+08	300
1.85e-12	0.15506262	-1.4735838e-06	0.98788834	-6.975808e-17	-1.3024573e+08	300
1.95e-12	0.15506262	-1.6067648e-06	0.98788834	-6.975807e-17	-1.464898e+08	300
2.05e-12	0.15506262	-1.7478857e-06	0.98788834	-6.975808e-17	-1.464898e+08	300
2.15e-12	0.15506263	-1.8974272e-06	0.98788834	-6.975808e-17	-1.6475978e+08	300
2.25e-12	0.15506262	-2.0558984e-06	0.98788834	-6.975808e-17	-1.6475978e+08	300
2.35e-12	0.15506263	-2.2238414e-06	0.98788834	-6.975808e-17	-1.8530835e+08	300
2.45e-12	0.15506263	-2.401829e-06	0.98788834	-6.975808e-17	-1.8530835e+08	300
2.55e-12	0.15506262	-2.590472e-06	0.98788834	-6.975808e-17	-2.084197e+08	300
2.65e-12	0.15506262	-2.790412e-06	0.98788834	-6.975808e-17	-2.084197e+08	300
2.7499999999999998e-12	0.15506262	-3.002332e-06	0.98788834	-6.975808e-17	-2.3441342e+08	300
2.8499999999999998e-12	0.15506263	-3.22696e-06	0.98788834	-6.975808e-17	-2.3441342e+08	300
2.9499999999999997e-12	0.15506262	-3.4650634e-06	0.98788834	-6.975808e-17	-2.6364902e+08	300
3.0499999999999997e-12	0.15506262	-3.7174618e-06	0.98788834	-6.975808e-17	-2.6364902e+08	300
3.1499999999999997e-12	0.15506262	-3.9850215e-06	0.98788834	-6.975808e-17	-2.9653078e+08	300
3.2499999999999997e-12	0.15506262	-4.268651e-06	0.98788834	-6.975808e-17	-2.9653078e+08	300
3.3499999999999997e-12	0.15506262	-4.5693355e-06	0.98788834	-6.975808e-17	-3.3351347e+08	300
3.4499999999999996e-12	0.15506263	-4.8881016e-06	0.98788834	-6.975808e-17	-3.3351347e+08	300
3.5499999999999996e-12	0.15506262	-5.226051e-06	0.98788834	-6.975808e-17	-3.7510848e+08	300
3.65e-12	0.15506262	-5.584348e-06	0.98788834	-6.975808e-17	-3.7510848e+08	300
3.75e-12	0.15506262	-5.9642252e-06	0.98788834	-6.975808e-17	-4.2189107e+08	300
3.85e-12	0.15506263	-6.3669977e-06	0.98788834	-6.975808e-17	-4.2189107e+08	300
3.95e-12	0.15506263	-6.7940528e-06	0.98788834	-6.975808e-17	-4.7450816e+08	300
4.05e-12	0.15506262	-7.2468574e-06	0.98788834	-6.975808e-17	-4.7450816e+08	300
4.15e-12	0.15506262	-7.726971e-06	0.98788834	-6.975808e-17	-5.3368742e+08	300
4.25e-12	0.15506262	-8.236042e-06	0.98788834	-6.975808e-17	-5.3368742e+08	300
4.35e-12	0.15506263	-8.775815e-06	0.98788834	-6.975808e-17	-6.002472e+08	300
4.45e-12	0.15506263	-9.3481385e-06	0.98788834	-6.975808e-17	-6.002472e+08	300
4.55e-12	0.15506262	-9.954989e-06	0.98788834	-6.975808e-17	-6.751079e+08	300
