# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
2.6679999999999e-10	0.15970255	0.0011291894	0.98716456	305.9801	-0	1.2922025e+06
2.670499999999901e-10	0.15965904	0.0010843015	0.98717165	305.97266	-0	1.2922122e+06
2.672999999999902e-10	0.15961768	0.0010378446	0.9871784	305.96518	-0	1.292222e+06
2.6754999999999025e-10	0.15957856	0.0009899182	0.9871849	305.95773	-0	1.2922318e+06
2.6779999999999033e-10	0.15954168	0.00094062515	0.9871908	305.95032	-0	1.2922415e+06
2.680499999999904e-10	0.15950705	0.000890072	0.9871964	305.94287	-0	1.2922511e+06
2.682999999999905e-10	0.15947473	0.0008383571	0.98720163	305.93546	-0	1.2922609e+06
2.6854999999999056e-10	0.1594448	0.0007855845	0.9872065	305.92804	-0	1.2922706e+06
2.6879999999999063e-10	0.15941732	0.00073186576	0.98721117	305.92065	-0	1.2922802e+06
2.690499999999907e-10	0.15939222	0.0006773057	0.9872151	305.91324	-0	1.2922899e+06
2.692999999999908e-10	0.15936959	0.0006220142	0.98721886	305.90588	-0	1.2922995e+06
2.6954999999999086e-10	0.15934934	0.0005660941	0.98722214	305.8985	-0	1.2923092e+06
2.6979999999999094e-10	0.15933166	0.000509657	0.98722506	305.89114	-0	1.2923189e+06
2.70049999999991e-10	0.15931644	0.00045281133	0.9872275	305.8838	-0	1.2923285e+06
2.702999999999911e-10	0.15930377	0.0003956692	0.98722947	305.87643	-0	1.292338e+06
2.7054999999999117e-10	0.15929355	0.0003383346	0.9872312	305.8691	-0	1.2923476e+06
2.7079999999999125e-10	0.15928577	0.000280913	0.98723257	305.86176	-0	1.2923572e+06
2.710499999999913e-10	0.15928055	0.00022351384	0.9872333	305.85446	-0	1.2923668e+06
2.712999999999914e-10	0.15927778	0.00016624306	0.987234	305.84714	-0	1.2923764e+06
2.715499999999915e-10	0.15927748	0.00010920462	0.987234	305.83984	-0	1.2923859e+06
2.7179999999999155e-10	0.15927953	5.2498544e-05	0.9872336	305.83255	-0	1.2923955e+06
2.7204999999999163e-10	0.15928401	-3.7712236e-06	0.9872328	305.82526	-0	1.292405e+06
2.722999999999917e-10	0.15929095	-5.9501348e-05	0.9872317	305.818	-0	1.2924145e+06
2.725499999999918e-10	0.15930015	-0.000114595736	0.98723024	305.81073	-0	1.292424e+06
2.7279999999999186e-10	0.1593116	-0.00016896134	0.98722833	305.80347	-0	1.2924335e+06
2.7304999999999194e-10	0.15932536	-0.00022250028	0.9872261	305.79623	-0	1.2924429e+06
2.73299999999992e-10	0.15934126	-0.0002751236	0.9872236	305.789	-0	1.2924524e+06
2.735499999999921e-10	0.15935935	-0.00032674355	0.9872207	305.78177	-0	1.2924619e+06
2.7379999999999217e-10	0.15937965	-0.00037726812	0.98721737	305.77457	-0	1.2924712e+06
2.7404999999999224e-10	0.15940188	-0.0004266153	0.9872137	305.76733	-0	1.2924808e+06
2.742999999999923e-10	0.15942614	-0.0004747051	0.9872098	305.76013	-0	1.2924901e+06
2.745499999999924e-10	0.15945227	-0.00052145816	0.9872055	305.75296	-0	1.2924995e+06
2.747999999999925e-10	0.15948032	-0.00056680123	0.9872011	305.74576	-0	1.2925089e+06
2.7504999999999255e-10	0.15951012	-0.00061066257	0.9871961	305.7386	-0	1.2925182e+06
2.7529999999999263e-10	0.15954168	-0.00065297226	0.9871911	305.73145	-0	1.2925276e+06
2.755499999999927e-10	0.15957482	-0.0006936667	0.9871856	305.72427	-0	1.292537e+06
2.757999999999928e-10	0.15960951	-0.0007326841	0.9871799	305.71713	-0	1.2925464e+06
2.7604999999999286e-10	0.15964572	-0.0007699682	0.9871741	305.71	-0	1.2925558e+06
2.7629999999999294e-10	0.1596833	-0.0008054617	0.98716795	305.70285	-0	1.292565e+06
2.76549999999993e-10	0.15972221	-0.0008391188	0.98716164	305.69574	-0	1.2925744e+06
2.767999999999931e-10	0.1597624	-0.0008708905	0.9871551	305.68863	-0	1.2925836e+06
2.7704999999999317e-10	0.15980376	-0.00090073055	0.98714834	305.68152	-0	1.2925929e+06
2.7729999999999324e-10	0.15984613	-0.00092860137	0.9871416	305.67444	-0	1.2926021e+06
2.775499999999933e-10	0.15988944	-0.00095447194	0.98713446	305.66736	-0	1.2926115e+06
2.777999999999934e-10	0.15993358	-0.0009783128	0.9871273	305.66028	-0	1.2926208e+06
2.7804999999999347e-10	0.15997851	-0.0010000941	0.9871201	305.6532	-0	1.2926299e+06
2.7829999999999355e-10	0.16002415	-0.0010197959	0.9871126	305.64615	-0	1.2926391e+06
2.785499999999936e-10	0.16007032	-0.0010374035	0.98710525	305.6391	-0	1.2926484e+06
2.787999999999937e-10	0.16011709	-0.0010528996	0.9870976	305.63208	-0	1.2926576e+06
2.790499999999938e-10	0.16016425	-0.0010662702	0.98709	305.62503	-0	1.2926668e+06
2.7929999999999386e-10	0.16021176	-0.0010775103	0.98708206	305.618	-0	1.292676e+06
2.7954999999999393e-10	0.16025953	-0.0010866174	0.9870744	305.611	-0	1.2926851e+06
2.79799999999994e-10	0.16030736	-0.0010935911	0.9870667	305.604	-0	1.2926942e+06
2.800499999999941e-10	0.1603552	-0.0010984418	0.9870587	305.597	-0	1.2927034e+06
2.8029999999999416e-10	0.16040301	-0.0011011773	0.987051	305.59	-0	1.2927125e+06
2.8054999999999424e-10	0.1604508	-0.0011018087	0.9870433	305.58304	-0	1.2927216e+06
2.807999999999943e-10	0.16049828	-0.0011003519	0.98703563	305.57605	-0	1.2927308e+06
