# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-6.810669e-17	0	300
1e-13	0.15506262	-4.694911e-11	0.98788834	-6.975808e-17	-2.3980596e+07	300
2e-13	0.15506262	-8.581047e-11	0.98788834	-6.975808e-17	-2.3980596e+07	300
3.4999999999999997e-13	0.15506262	-1.43201e-10	0.98788834	-6.975808e-17	-2.6971428e+07	300
4.4999999999999995e-13	0.15506262	-1.831797e-10	0.98788834	-6.9758087e-17	-2.6971428e+07	300
5.5e-13	0.15506262	-2.2468427e-10	0.98788834	-6.975808e-17	-3.123985e+07	300
6.5e-13	0.15506262	-2.6603608e-10	0.98788834	-6.975808e-17	-3.123985e+07	300
7.499999999999999e-13	0.15506262	-3.078e-10	0.98788834	-6.975808e-17	-3.513605e+07	300
8.499999999999999e-13	0.15506262	-3.5096548e-10	0.9878884	-6.975808e-17	-3.513605e+07	300
9.5e-13	0.15506262	-3.9519854e-10	0.98788834	-6.975808e-17	-4.0696576e+07	300
1.05e-12	0.15506262	-4.4042991e-10	0.98788834	-6.975808e-17	-4.0696576e+07	300
1.15e-12	0.15506262	-4.845351e-10	0.9878884	-6.975808e-17	-4.57722e+07	300
1.25e-12	0.15506262	-5.306813e-10	0.98788834	-6.975808e-17	-4.57722e+07	300
1.35e-12	0.15506262	-5.789129e-10	0.98788834	-6.975808e-17	-5.1480852e+07	300
1.4499999999999999e-12	0.15506262	-6.2844485e-10	0.98788834	-6.975808e-17	-5.1480852e+07	300
1.5499999999999999e-12	0.15506262	-6.7981354e-10	0.98788834	-6.975808e-17	-5.790147e+07	300
1.6499999999999998e-12	0.15506262	-7.3061024e-10	0.98788834	-6.975808e-17	-5.790147e+07	300
1.7499999999999998e-12	0.15506262	-7.8393825e-10	0.98788834	-6.975808e-17	-6.5122864e+07	300
1.85e-12	0.15506262	-8.3896623e-10	0.98788834	-6.975808e-17	-6.5122864e+07	300
1.95e-12	0.15506262	-8.962342e-10	0.98788834	-6.975808e-17	-7.32449e+07	300
2.05e-12	0.15506262	-9.54449e-10	0.98788834	-6.975808e-17	-7.32449e+07	300
2.15e-12	0.15506262	-1.0156072e-09	0.98788834	-6.975808e-17	-8.237989e+07	300
2.25e-12	0.15506262	-1.0777708e-09	0.98788834	-6.975808e-17	-8.237989e+07	300
2.35e-12	0.15506262	-1.1411334e-09	0.98788834	-6.975808e-17	-9.265418e+07	300
2.45e-12	0.15506262	-1.2070771e-09	0.98788834	-6.975808e-17	-9.265418e+07	300
2.55e-12	0.15506262	-1.2759589e-09	0.98788834	-6.975808e-17	-1.0420985e+08	300
2.65e-12	0.15506262	-1.3494752e-09	0.98788834	-6.975808e-17	-1.0420985e+08	300
2.7499999999999998e-12	0.15506262	-1.4233859e-09	0.98788834	-6.975808e-17	-1.1720671e+08	300
2.8499999999999998e-12	0.15506263	-1.5014212e-09	0.98788834	-6.975808e-17	-1.1720671e+08	300
