# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-6.810669e-17	0	300
1e-13	0.15506262	-5.460521e-11	0.98788834	-6.9758087e-17	-2.3980596e+07	300
2e-13	0.15506262	-9.832668e-11	0.98788834	-6.9758087e-17	-2.3980596e+07	300
3.4999999999999997e-13	0.15506262	-1.60572e-10	0.98788834	-6.9758087e-17	-2.6971428e+07	300
4.4999999999999995e-13	0.15506263	-2.0633806e-10	0.98788834	-6.9758087e-17	-2.6971428e+07	300
5.5e-13	0.15506262	-2.505125e-10	0.98788834	-6.9758087e-17	-3.123985e+07	300
6.5e-13	0.15506262	-2.9698022e-10	0.98788834	-6.9758087e-17	-3.123985e+07	300
7.499999999999999e-13	0.15506262	-3.454801e-10	0.98788834	-6.9758073e-17	-3.513605e+07	300
8.499999999999999e-13	0.15506262	-3.9184656e-10	0.98788834	-6.9758087e-17	-3.513605e+07	300
9.5e-13	0.15506262	-4.409042e-10	0.98788834	-6.9758073e-17	-4.0696576e+07	300
1.05e-12	0.15506262	-4.9034377e-10	0.98788834	-6.9758087e-17	-4.0696576e+07	300
1.15e-12	0.15506263	-5.416485e-10	0.98788834	-6.9758073e-17	-4.57722e+07	300
1.25e-12	0.15506262	-5.930296e-10	0.98788834	-6.9758073e-17	-4.57722e+07	300
1.35e-12	0.15506262	-6.4760286e-10	0.98788834	-6.9758087e-17	-5.1480852e+07	300
1.4499999999999999e-12	0.15506262	-7.0160944e-10	0.98788834	-6.9758087e-17	-5.1480852e+07	300
1.5499999999999999e-12	0.15506262	-7.571259e-10	0.98788834	-6.9758073e-17	-5.790147e+07	300
1.6499999999999998e-12	0.15506262	-8.143157e-10	0.98788834	-6.9758087e-17	-5.790147e+07	300
1.7499999999999998e-12	0.15506262	-8.7156415e-10	0.98788834	-6.9758073e-17	-6.5122864e+07	300
1.85e-12	0.15506263	-9.315073e-10	0.98788834	-6.9758087e-17	-6.5122864e+07	300
1.95e-12	0.15506262	-9.938752e-10	0.98788834	-6.9758073e-17	-7.32449e+07	300
2.05e-12	0.15506262	-1.0573569e-09	0.98788834	-6.9758087e-17	-7.32449e+07	300
