# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-3.4362202e-10	0.98097837	-4.346452e-17	-2.9975744e+07	300
2e-13	0.1940095	-6.5707084e-10	0.98097837	-4.346452e-17	-2.9975744e+07	300
3.4999999999999997e-13	0.1940095	-1.119588e-09	0.98097837	-4.3464533e-17	-3.3714284e+07	300
4.4999999999999995e-13	0.1940095	-1.4339037e-09	0.98097837	-4.3464526e-17	-3.3714284e+07	300
5.5e-13	0.1940095	-1.748635e-09	0.98097837	-4.3464526e-17	-3.9049812e+07	300
6.5e-13	0.1940095	-2.0634587e-09	0.98097837	-4.3464526e-17	-3.9049812e+07	300
7.499999999999999e-13	0.1940095	-2.3771776e-09	0.98097837	-4.3464533e-17	-4.392006e+07	300
8.499999999999999e-13	0.1940095	-2.6944988e-09	0.98097837	-4.3464526e-17	-4.392006e+07	300
9.5e-13	0.1940095	-3.012289e-09	0.98097837	-4.3464526e-17	-5.0870716e+07	300
1.05e-12	0.19400948	-3.3285197e-09	0.98097837	-4.3464533e-17	-5.0870716e+07	300
1.15e-12	0.1940095	-3.646992e-09	0.98097837	-4.3464533e-17	-5.7215252e+07	300
1.25e-12	0.1940095	-3.965443e-09	0.98097837	-4.3464526e-17	-5.7215252e+07	300
1.35e-12	0.1940095	-4.2847716e-09	0.98097837	-4.3464533e-17	-6.4351064e+07	300
1.4499999999999999e-12	0.1940095	-4.6054573e-09	0.98097837	-4.3464526e-17	-6.4351064e+07	300
1.5499999999999999e-12	0.1940095	-4.9270064e-09	0.98097837	-4.3464526e-17	-7.237684e+07	300
1.6499999999999998e-12	0.1940095	-5.2510707e-09	0.98097837	-4.3464526e-17	-7.237684e+07	300
1.7499999999999998e-12	0.1940095	-5.5750746e-09	0.98097837	-4.3464533e-17	-8.140358e+07	300
1.85e-12	0.1940095	-5.9005245e-09	0.98097837	-4.3464526e-17	-8.140358e+07	300
1.95e-12	0.1940095	-6.2272605e-09	0.98097837	-4.3464533e-17	-9.155612e+07	300
2.05e-12	0.19400948	-6.557933e-09	0.98097837	-4.3464526e-17	-9.155612e+07	300
2.15e-12	0.1940095	-6.8894863e-09	0.98097837	-4.3464533e-17	-1.02974856e+08	300
2.25e-12	0.1940095	-7.2235125e-09	0.98097837	-4.3464526e-17	-1.02974856e+08	300
2.35e-12	0.1940095	-7.560704e-09	0.98097837	-4.3464533e-17	-1.1581772e+08	300
2.45e-12	0.19400948	-7.898375e-09	0.98097837	-4.3464526e-17	-1.1581772e+08	300
2.55e-12	0.1940095	-8.241095e-09	0.98097837	-4.3464533e-17	-1.302623e+08	300
2.65e-12	0.1940095	-8.586241e-09	0.98097837	-4.3464526e-17	-1.302623e+08	300
2.7499999999999998e-12	0.19400948	-8.935761e-09	0.98097837	-4.3464533e-17	-1.4650838e+08	300
2.8499999999999998e-12	0.1940095	-9.288261e-09	0.98097837	-4.3464526e-17	-1.4650838e+08	300
2.9499999999999997e-12	0.1940095	-9.64496e-09	0.98097837	-4.3464533e-17	-1.6478064e+08	300
3.0499999999999997e-12	0.1940095	-1.0006378e-08	0.98097837	-4.3464533e-17	-1.6478064e+08	300
3.1499999999999997e-12	0.1940095	-1.03719096e-08	0.98097837	-4.3464533e-17	-1.8533174e+08	300
3.2499999999999997e-12	0.1940095	-1.0742667e-08	0.98097837	-4.3464526e-17	-1.8533174e+08	300
3.3499999999999997e-12	0.1940095	-1.11200755e-08	0.98097837	-4.3464526e-17	-2.084459e+08	300
3.4499999999999996e-12	0.19400948	-1.1501566e-08	0.98097837	-4.3464526e-17	-2.084459e+08	300
3.5499999999999996e-12	0.1940095	-1.1890794e-08	0.98097837	-4.3464533e-17	-2.344428e+08	300
3.65e-12	0.1940095	-1.2285259e-08	0.98097837	-4.3464526e-17	-2.344428e+08	300
3.75e-12	0.1940095	-1.2688329e-08	0.98097837	-4.3464533e-17	-2.636819e+08	300
3.85e-12	0.1940095	-1.3097228e-08	0.98097837	-4.3464526e-17	-2.636819e+08	300
3.95e-12	0.19400948	-1.3515969e-08	0.98097837	-4.3464533e-17	-2.9656758e+08	300
4.05e-12	0.1940095	-1.3943854e-08	0.98097837	-4.3464533e-17	-2.9656758e+08	300
4.15e-12	0.1940095	-1.4379303e-08	0.98097837	-4.3464533e-17	-3.3355462e+08	300
4.25e-12	0.1940095	-1.4825147e-08	0.98097837	-4.3464533e-17	-3.3355462e+08	300
4.35e-12	0.1940095	-1.5282488e-08	0.98097837	-4.3464533e-17	-3.751545e+08	300
4.45e-12	0.1940095	-1.5751436e-08	0.98097837	-4.3464533e-17	-3.751545e+08	300
4.55e-12	0.1940095	-1.6230342e-08	0.98097837	-4.3464533e-17	-4.2194243e+08	300
4.65e-12	0.1940095	-1.6723586e-08	0.98097837	-4.3464526e-17	-4.2194243e+08	300
4.75e-12	0.1940095	-1.7228299e-08	0.98097837	-4.3464526e-17	-4.7456547e+08	300
4.85e-12	0.1940095	-1.7748249e-08	0.98097837	-4.3464533e-17	-4.7456547e+08	300
4.95e-12	0.1940095	-1.8283046e-08	0.98097837	-4.3464533e-17	-5.337513e+08	300
5.05e-12	0.1940095	-1.883323e-08	0.98097837	-4.3464526e-17	-5.337513e+08	300
5.15e-12	0.1940095	-1.9399746e-08	0.98097837	-4.3464533e-17	-6.003183e+08	300
5.25e-12	0.1940095	-1.9985293e-08	0.98097837	-4.3464526e-17	-6.003183e+08	300
5.35e-12	0.1940095	-2.0587898e-08	0.98097837	-4.3464533e-17	-6.7518694e+08	300
5.45e-12	0.19400948	-2.1213214e-08	0.98097837	-4.3464526e-17	-6.7518694e+08	300
5.5499999999999996e-12	0.19400948	-2.1860835e-08	0.98097837	-4.3464533e-17	-7.5939245e+08	300
5.6499999999999996e-12	0.1940095	-2.253136e-08	0.98097837	-4.3464526e-17	-7.5939245e+08	300
5.7499999999999995e-12	0.1940095	-2.3226022e-08	0.98097837	-4.3464533e-17	-8.5409914e+08	300
5.8499999999999995e-12	0.1940095	-2.3946185e-08	0.98097837	-4.3464526e-17	-8.5409914e+08	300
5.9499999999999995e-12	0.1940095	-2.4695389e-08	0.98097837	-4.3464533e-17	-9.606166e+08	300
6.0499999999999995e-12	0.1940095	-2.5470648e-08	0.98097837	-4.3464533e-17	-9.606166e+08	300
6.1499999999999994e-12	0.1940095	-2.628202e-08	0.98097837	-4.3464526e-17	-1.0804173e+09	300
6.2499999999999994e-12	0.1940095	-2.712433e-08	0.98097837	-4.3464526e-17	-1.0804173e+09	300
6.349999999999999e-12	0.1940095	-2.8003036e-08	0.98097837	-4.3464533e-17	-1.2151579e+09	300
6.449999999999999e-12	0.1940095	-2.8917054e-08	0.98097837	-4.3464533e-17	-1.2151579e+09	300
6.549999999999999e-12	0.1940095	-2.9872762e-08	0.98097837	-4.3464533e-17	-1.3667009e+09	300
6.649999999999999e-12	0.19400948	-3.0871593e-08	0.98097837	-4.3464526e-17	-1.3667009e+09	300
6.749999999999999e-12	0.1940095	-3.191579e-08	0.98097837	-4.3464526e-17	-1.5371415e+09	300
6.849999999999999e-12	0.1940095	-3.30077e-08	0.98097837	-4.3464526e-17	-1.5371415e+09	300
6.949999999999999e-12	0.1940095	-3.415117e-08	0.98097837	-4.3464533e-17	-1.7288358e+09	300
7.049999999999999e-12	0.1940095	-3.5347476e-08	0.98097837	-4.3464526e-17	-1.7288358e+09	300
7.149999999999999e-12	0.1940095	-3.660099e-08	0.98097837	-4.3464533e-17	-1.9444338e+09	300
7.249999999999999e-12	0.1940095	-3.791437e-08	0.98097837	-4.3464526e-17	-1.9444338e+09	300
7.35e-12	0.1940095	-3.9289198e-08	0.98097837	-4.3464533e-17	-2.1869153e+09	300
7.400000000000002e-12	0.1940095	-4.001038e-08	0.98097837	-4.3464526e-17	-2.1869153e+09	300
7.500000000000003e-12	0.1940095	-4.148892e-08	0.98097837	-4.346452e-17	-2.1869153e+09	300
7.600000000000005e-12	0.1940095	-4.3046004e-08	0.98097837	-4.3464526e-17	-2.4596319e+09	300
7.700000000000006e-12	0.1940095	-4.467788e-08	0.98097837	-4.346452e-17	-2.4596319e+09	300
7.800000000000008e-12	0.1940095	-4.6396185e-08	0.98097837	-4.346452e-17	-2.7663526e+09	300
7.90000000000001e-12	0.1940095	-4.820481e-08	0.98097837	-4.346452e-17	-2.7663526e+09	300
8.000000000000011e-12	0.19400948	-5.0108802e-08	0.98097837	-4.346452e-17	-3.111316e+09	300
8.100000000000013e-12	0.1940095	-5.2112053e-08	0.98097837	-4.346452e-17	-3.111316e+09	300
8.200000000000014e-12	0.1940095	-5.4223033e-08	0.98097837	-4.346452e-17	-3.4992888e+09	300
8.300000000000016e-12	0.1940095	-5.644772e-08	0.98097837	-4.346452e-17	-3.4992888e+09	300
8.400000000000018e-12	0.1940095	-5.8791905e-08	0.98097837	-4.346452e-17	-3.935631e+09	300
8.500000000000019e-12	0.1940095	-6.1263854e-08	0.98097837	-4.346452e-17	-3.935631e+09	300
8.60000000000002e-12	0.1940095	-6.387188e-08	0.98097837	-4.346452e-17	-4.426371e+09	300
8.700000000000022e-12	0.1940095	-6.661925e-08	0.98097837	-4.346452e-17	-4.426371e+09	300
8.800000000000024e-12	0.1940095	-6.951676e-08	0.98097837	-4.346452e-17	-4.9782866e+09	300
