# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
1.3250000000000095e-11	0.27313694	-0.07436033	0.9590969	319.25665	7.9850975e+06	1.2747205e+06
1.3500000000000099e-11	0.27565333	-0.06948363	0.9587426	319.2326	3.4894692e+06	1.2747524e+06
1.3750000000000103e-11	0.27795732	-0.06452968	0.95842355	319.20862	1.4867708e+06	1.2747842e+06
1.4000000000000107e-11	0.28004718	-0.059507463	0.95814025	319.18463	617638.1	1.274816e+06
1.425000000000011e-11	0.28192112	-0.05442587	0.95789254	319.16068	250166.81	1.2748478e+06
1.4500000000000115e-11	0.28357807	-0.049293872	0.95768154	319.13675	98794.04	1.2748795e+06
1.4750000000000114e-11	0.28501722	-0.044120397	0.95750654	319.11285	38039.72	1.2749111e+06
1.500000000000011e-11	0.28623796	-0.038914368	0.95736796	319.08423	11703.948	1.2749491e+06
1.5250000000000106e-11	0.28724012	-0.033684682	0.9572663	319.05566	3472.125	1.274987e+06
1.55000000000001e-11	0.28802392	-0.02844016	0.9572009	319.0271	993.176	1.2750249e+06
1.5750000000000097e-11	0.28858975	-0.023189578	0.957172	319.0271	993.176	1.2750249e+06
1.6000000000000093e-11	0.2889385	-0.017941624	0.9571796	318.99863	273.92078	1.2750626e+06
1.625000000000009e-11	0.28907132	-0.012704998	0.95722336	318.97015	72.843636	1.2751004e+06
1.6500000000000085e-11	0.28898963	-0.0074882647	0.957303	318.94174	18.677818	1.275138e+06
1.675000000000008e-11	0.2886953	-0.0022998964	0.9574183	318.91336	4.61773	1.2751756e+06
1.7000000000000077e-11	0.28819057	0.002851751	0.95756876	318.88504	1.1007758	1.2752131e+06
1.7250000000000073e-11	0.28747752	0.007958439	0.95775425	318.88504	1.1007758	1.2752131e+06
1.750000000000007e-11	0.28655913	0.013012113	0.9579743	318.85675	0.25300965	1.2752506e+06
1.7750000000000065e-11	0.2854385	0.01800473	0.958228	318.82852	0.056071624	1.275288e+06
1.800000000000006e-11	0.28411877	0.022928461	0.95851505	318.80032	0.011981663	1.2753254e+06
1.8250000000000057e-11	0.2826035	0.02777562	0.9588346	318.77216	0.002468647	1.2753628e+06
1.8500000000000052e-11	0.28089687	0.032538716	0.95918643	318.74405	0.0004904207	1.2754e+06
1.8750000000000048e-11	0.2790027	0.03721041	0.9595691	318.74405	0.0004904207	1.2754e+06
1.9000000000000044e-11	0.2769254	0.041783597	0.9599825	318.71597	9.3939096e-05	1.2754371e+06
1.925000000000004e-11	0.2746699	0.046251267	0.9604255	318.68793	1.7349697e-05	1.2754744e+06
1.9500000000000036e-11	0.2722411	0.050606675	0.9608974	318.65994	3.089622e-06	1.2755114e+06
1.9750000000000032e-11	0.2696441	0.054843277	0.9613971	318.632	5.3050155e-07	1.2755485e+06
2.0000000000000028e-11	0.26688448	0.058954738	0.96192366	318.6041	8.782858e-08	1.2755854e+06
2.0250000000000024e-11	0.26396784	0.06293497	0.9624762	318.6041	8.782858e-08	1.2755854e+06
2.050000000000002e-11	0.26090005	0.066778205	0.9630536	318.57623	1.4020159e-08	1.2756224e+06
2.0750000000000016e-11	0.25768724	0.070478775	0.9636546	318.5484	2.157933e-09	1.2756592e+06
2.100000000000001e-11	0.25433567	0.0740313	0.96427834	318.52063	3.2025121e-10	1.275696e+06
2.1250000000000007e-11	0.25085208	0.077430725	0.9649238	318.4929	4.5825958e-11	1.2757328e+06
2.1500000000000003e-11	0.2472429	0.0806722	0.9655895	318.46518	6.3226655e-12	1.2757695e+06
2.18e-11	0.242756	0.08434714	0.96641356	318.43753	8.411176e-13	1.2758061e+06
2.2049999999999994e-11	0.23889518	0.087225564	0.96711975	318.43753	8.411176e-13	1.2758061e+06
2.229999999999999e-11	0.23493147	0.089932576	0.96784264	318.4099	1.0788999e-13	1.2758426e+06
2.2549999999999986e-11	0.23087214	0.0924645	0.96858066	318.38235	1.3343614e-14	1.2758791e+06
2.2799999999999982e-11	0.22672477	0.094817996	0.9693326	318.35483	1.5912326e-15	1.2759156e+06
2.3049999999999978e-11	0.2224971	0.09699012	0.97009695	318.32733	1.8296236e-16	1.275952e+06
2.3299999999999974e-11	0.21819673	0.09897811	0.9708725	318.29987	2.0284194e-17	1.2759884e+06
2.354999999999997e-11	0.21383145	0.10077961	0.97165823	318.29987	2.0284194e-17	1.2759884e+06
2.3799999999999966e-11	0.20940924	0.10239266	0.9724523	318.27246	2.1683113e-18	1.2760248e+06
2.404999999999996e-11	0.20493817	0.10381548	0.9732537	318.2451	2.2348758e-19	1.276061e+06
2.4299999999999957e-11	0.2004262	0.1050467	0.97406095	318.21777	2.221023e-20	1.2760971e+06
2.4549999999999953e-11	0.19588135	0.10608523	0.9748725	318.1905	2.1282398e-21	1.2761332e+06
2.479999999999995e-11	0.19131185	0.10693038	0.97568715	318.16324	1.9663281e-22	1.2761694e+06
2.5049999999999945e-11	0.18672587	0.10758179	0.97650385	318.16324	1.9663281e-22	1.2761694e+06
2.529999999999994e-11	0.1821314	0.108039394	0.9773207	318.13605	1.7516983e-23	1.2762054e+06
2.5549999999999937e-11	0.17753664	0.10830353	0.9781366	318.10886	1.5046328e-24	1.2762414e+06
2.5799999999999933e-11	0.17294973	0.10837478	0.9789501	318.08176	1.2461479e-25	1.2762772e+06
2.604999999999993e-11	0.1683787	0.10825415	0.97976005	318.05466	9.951226e-27	1.2763131e+06
2.6299999999999925e-11	0.16383158	0.10794299	0.98056495	318.02762	7.6621645e-28	1.276349e+06
2.654999999999992e-11	0.15931629	0.10744292	0.9813634	318.02762	7.6621645e-28	1.276349e+06
2.6799999999999917e-11	0.1548406	0.10675593	0.9821545	318.0006	5.688454e-29	1.2763848e+06
2.7049999999999912e-11	0.15041237	0.10588436	0.9829368	317.97366	4.071973e-30	1.2764204e+06
2.7299999999999908e-11	0.14603923	0.10483085	0.98370886	317.94675	2.8104988e-31	1.276456e+06
2.7549999999999904e-11	0.14172868	0.10359834	0.98446953	317.91986	1.87038e-32	1.2764916e+06
2.77999999999999e-11	0.13748811	0.10219012	0.985218	317.89304	1.2001739e-33	1.2765271e+06
2.8049999999999896e-11	0.13332468	0.10060977	0.98595244	317.89304	1.2001739e-33	1.2765271e+06
2.8299999999999892e-11	0.12924546	0.09886127	0.9866723	317.8662	7.425512e-35	1.2765626e+06
2.8549999999999888e-11	0.12525731	0.09694869	0.98737615	317.83948	4.429722e-36	1.276598e+06
2.8799999999999884e-11	0.12136696	0.09487669	0.9880629	317.81274	2.547971e-37	1.2766334e+06
2.904999999999988e-11	0.11758082	0.092649885	0.9887319	317.78607	1.4131243e-38	1.2766688e+06
2.929999999999989e-11	0.11390506	0.09027331	0.98938185	317.76385	1.234264e-39	1.2766981e+06
2.95499999999999e-11	0.11034573	0.08775229	0.99001175	317.7417	1.05109e-40	1.2767275e+06
2.979999999999991e-11	0.10690861	0.085092336	0.99062103	317.71954	8.727e-42	1.2767569e+06
3.0049999999999925e-11	0.103599176	0.08229924	0.99120843	317.69742	7.06e-43	1.2767861e+06
3.0299999999999937e-11	0.100422606	0.079379	0.9917735	317.67532	5.6e-44	1.2768154e+06
3.054999999999995e-11	0.0973839	0.07633781	0.99231493	317.65326	4e-45	1.2768445e+06
3.079999999999996e-11	0.09448766	0.07318207	0.9928326	317.63123	0	1.2768738e+06
3.104999999999997e-11	0.091738336	0.0699184	0.99332535	317.6092	0	1.2769029e+06
3.1299999999999985e-11	0.08913989	0.066553555	0.9937931	317.58722	0	1.276932e+06
3.155e-11	0.08669614	0.06309447	0.9942349	317.56528	0	1.276961e+06
3.1750000000000007e-11	0.08485479	0.060264055	0.99456924	317.54333	0	1.27699e+06
