# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
0	0	0	1	300	0	1e+06
5e-13	0.19723414	-0.008665099	0.9803161	300.1541	1.4074226e+12	999796.8
1e-12	0.19528875	-0.020901337	0.9805211	300.76825	2.0562277e+12	998986.3
1.5499999999999999e-12	0.19300142	-0.039442435	0.9804034	301.82095	2.78734e+12	997594.3
2.05e-12	0.19087163	-0.06168219	0.97967327	303.64096	3.6356725e+12	995179.7
2.55e-12	0.18881828	-0.089537285	0.9779198	306.55548	4.5630546e+12	991291.9
3.0499999999999997e-12	0.18699425	-0.12311338	0.9746143	310.87817	5.510649e+12	985477.8
3.5499999999999996e-12	0.18556309	-0.16204563	0.96917737	316.81583	6.4036253e+12	977399
4.05e-12	0.18467735	-0.20543888	0.96108615	324.36877	7.1602007e+12	966968.25
4.55e-12	0.1844701	-0.251886	0.9500116	333.2654	7.7037217e+12	954462.06
5.05e-12	0.18506835	-0.29958206	0.93594784	342.96817	7.9753925e+12	940553.8
5.5499999999999996e-12	0.1866223	-0.34653062	0.9192861	352.764	7.94474e+12	926229.94
6.0499999999999995e-12	0.18932928	-0.3908082	0.90078944	361.9164	7.6152365e+12	912592.8
6.549999999999999e-12	0.19342847	-0.43082163	0.8814625	369.82587	7.023656e+12	900611.4
7.049999999999999e-12	0.1991613	-0.4654897	0.86235243	376.14227	6.2333167e+12	890913.3
7.500000000000003e-12	0.20586245	-0.49169832	0.84607947	380.7953	5.322936e+12	883695.8
8.000000000000011e-12	0.21512726	-0.51523525	0.8296078	383.94595	4.373805e+12	878773.44
8.500000000000019e-12	0.22625476	-0.53327316	0.81512195	385.89215	3.4581489e+12	875718.7
9.000000000000027e-12	0.23909172	-0.54643106	0.8026469	386.96945	2.6308984e+12	874023.06
9.500000000000035e-12	0.25339457	-0.5554435	0.79200107	387.47824	1.9259304e+12	873221.1
1.0000000000000043e-11	0.26886842	-0.5610575	0.7828886	387.648	1.3566044e+12	872953.4
1.0500000000000051e-11	0.2852058	-0.56396186	0.77497923	387.63287	9.1947926e+11	872977.25
1.1000000000000059e-11	0.3021178	-0.56474966	0.76796377	387.52533	5.996623e+11	873146.9
1.1500000000000067e-11	0.31935355	-0.56390315	0.7615835	387.3755	3.7631168e+11	873383.1
1.2000000000000075e-11	0.33670968	-0.56179476	0.7556409	387.20795	2.2722953e+11	873647.25
1.2500000000000083e-11	0.3540308	-0.55870014	0.7499954	387.03375	1.3202553e+11	873921.75
1.3000000000000091e-11	0.37120384	-0.55481535	0.74455416	386.8574	7.381204e+10	874199.6
1.3500000000000099e-11	0.38815013	-0.5502758	0.7392603	386.68054	3.9707505e+10	874478.1
1.4000000000000107e-11	0.4048168	-0.5451731	0.7340813	386.50378	2.0553894e+10	874756.4
1.4500000000000115e-11	0.42116907	-0.53956944	0.72900134	386.32733	1.0237448e+10	875034.1
1.500000000000011e-11	0.43718395	-0.53350866	0.72401375	386.13364	4.5488645e+09	875338.9
1.55000000000001e-11	0.45284602	-0.52702296	0.7191175	385.92282	1.7803652e+09	875670.44
1.6000000000000093e-11	0.46814647	-0.5201355	0.71431494	385.81763	1.0908906e+09	875835.8
1.6500000000000085e-11	0.48307812	-0.5128672	0.7096095	385.6076	3.9288342e+08	876166
1.7000000000000077e-11	0.49763468	-0.50523776	0.70500517	385.39807	1.3386399e+08	876495.2
1.750000000000007e-11	0.5118129	-0.49726337	0.7005063	385.29352	7.653021e+07	876659.44
1.800000000000006e-11	0.52560973	-0.48896024	0.6961171	385.08475	2.3994372e+07	876987.25
1.8500000000000052e-11	0.5390217	-0.48034567	0.6918415	384.87653	7.1171065e+06	877314.1
1.9000000000000044e-11	0.5520478	-0.47143364	0.68768334	384.77258	3.7963792e+06	877477.25
1.9500000000000036e-11	0.5646866	-0.46223903	0.68364674	384.56512	1.0361916e+06	877802.75
2.0000000000000028e-11	0.5769363	-0.45277765	0.6797346	384.35815	267564.28	878127.3
2.050000000000002e-11	0.5887971	-0.4430621	0.67595077	384.25485	133165.36	878289.3
2.100000000000001e-11	0.6002687	-0.4331061	0.6722984	384.04865	31641.404	878612.5
2.1500000000000003e-11	0.61135066	-0.42292398	0.6687803	383.84296	7112.755	878934.8
2.2049999999999994e-11	0.6230919	-0.41147688	0.6650689	383.7403	3302.9194	879095.6
2.2549999999999986e-11	0.6333589	-0.40085775	0.6618423	383.53534	683.2135	879416.56
2.3049999999999978e-11	0.64323854	-0.3900507	0.65875834	383.3309	133.70035	879736.56
2.354999999999997e-11	0.6527319	-0.3790673	0.65581906	383.22885	57.92815	879896.25
2.404999999999996e-11	0.6618414	-0.36791566	0.65302765	383.02518	10.431389	880214.94
2.4549999999999953e-11	0.67056763	-0.35660937	0.6503855	382.82196	1.7771014	880532.75
2.5049999999999945e-11	0.67891216	-0.3451587	0.6478946	382.72055	0.71840006	880691.25
2.5549999999999937e-11	0.68687755	-0.3335707	0.6455574	382.5181	0.1126193	881007.75
2.604999999999993e-11	0.69446474	-0.32185784	0.6433749	382.31613	0.016702324	881323.25
2.654999999999992e-11	0.70167565	-0.31002945	0.64134884	382.21536	0.006299819	881480.7
2.7049999999999912e-11	0.7085128	-0.29809144	0.6394814	382.01413	0.00085974275	881794.94
2.7549999999999904e-11	0.71497744	-0.28605542	0.63777304	381.81342	0.000111000925	882108.25
2.8049999999999896e-11	0.7210715	-0.2739298	0.63622546	381.71323	3.9063823e-05	882264.6
2.8549999999999888e-11	0.7267975	-0.26171958	0.63483995	381.51324	4.640975e-06	882576.6
2.904999999999988e-11	0.73215663	-0.24943565	0.6336173	381.31375	5.216285e-07	882887.75
2.95499999999999e-11	0.7371511	-0.23708332	0.6325588	381.14786	8.089564e-08	883146.4
3.0049999999999925e-11	0.74178237	-0.22467121	0.63166517	380.9823	1.2071604e-08	883404.44
3.054999999999995e-11	0.7460522	-0.21220648	0.6309371	380.81708	1.733329e-09	883661.8
3.104999999999997e-11	0.7499621	-0.19969617	0.63037515	380.65222	2.3948216e-10	883918.7
3.155e-11	0.7535138	-0.18714713	0.62998	380.48767	3.183768e-11	884174.9
3.200000000000002e-11	0.7564052	-0.17582567	0.62976724	380.32346	4.072731e-12	884430.5
3.250000000000004e-11	0.7592799	-0.16322131	0.62969023	380.1596	5.0130977e-13	884685.5
3.300000000000007e-11	0.7618002	-0.15059735	0.62978095	379.99606	5.937488e-14	884939.94
3.350000000000009e-11	0.7639674	-0.13796018	0.6300399	379.83286	6.766677e-15	885193.75
3.4000000000000115e-11	0.7657824	-0.12531607	0.63046694	379.66998	7.420347e-16	885447
3.450000000000014e-11	0.7672462	-0.112671405	0.6310621	379.50745	7.829772e-17	885699.7
3.5000000000000163e-11	0.76835936	-0.10003242	0.6318253	379.34525	7.949689e-18	885951.7
3.550000000000019e-11	0.7691232	-0.08740539	0.6327565	379.18335	7.766534e-19	886203.2
3.600000000000021e-11	0.76953787	-0.07479661	0.63385516	379.02182	7.300969e-20	886454.06
3.6500000000000236e-11	0.7696043	-0.062212378	0.63512105	378.8606	6.6040424e-21	886704.3
3.700000000000026e-11	0.76932275	-0.049659066	0.6365536	378.6997	5.747981e-22	886954.06
3.7500000000000284e-11	0.76869357	-0.037143134	0.63815224	378.53915	4.8138978e-23	887203.2
3.800000000000031e-11	0.76771736	-0.024671096	0.6399162	378.37894	3.8793107e-24	887451.7
3.850000000000033e-11	0.7663942	-0.012249591	0.64184475	378.21902	3.0080728e-25	887699.6
3.9000000000000356e-11	0.7647244	0.00011461408	0.6439368	378.05945	2.2443897e-26	887947.06
