# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-3.7487847e-08	0.98097837	-4.3464526e-17	-2.9975744e+07	300
2e-13	0.1940095	-7.593802e-08	0.98097837	-4.3464526e-17	-2.9975744e+07	300
3.4999999999999997e-13	0.1940095	-1.3552737e-07	0.98097837	-4.3464526e-17	-3.1790106e+07	300
4.4999999999999995e-13	0.1940095	-1.7658937e-07	0.98097837	-4.3464526e-17	-3.1790106e+07	300
5.5e-13	0.1940095	-2.187509e-07	0.98097837	-4.3464526e-17	-3.421326e+07	300
6.5e-13	0.1940095	-2.6204873e-07	0.98097837	-4.3464526e-17	-3.421326e+07	300
7.499999999999999e-13	0.1940095	-3.065139e-07	0.98097837	-4.3464526e-17	-3.6284108e+07	300
8.499999999999999e-13	0.1940095	-3.521821e-07	0.98097837	-4.3464526e-17	-3.6284108e+07	300
9.5e-13	0.1940095	-3.9909125e-07	0.98097837	-4.3464526e-17	-3.9049812e+07	300
1.05e-12	0.1940095	-4.4727798e-07	0.98097837	-4.3464526e-17	-3.9049812e+07	300
1.15e-12	0.1940095	-4.967791e-07	0.98097837	-4.3464526e-17	-4.1413404e+07	300
1.25e-12	0.1940095	-5.4760926e-07	0.98097837	-4.3464526e-17	-4.1413404e+07	300
1.35e-12	0.1940095	-5.9983716e-07	0.98097837	-4.3464526e-17	-4.392006e+07	300
1.4499999999999999e-12	0.1940095	-6.5350446e-07	0.98097837	-4.3464533e-17	-4.392006e+07	300
1.5499999999999999e-12	0.1940095	-7.0865326e-07	0.98097837	-4.3464526e-17	-4.6578436e+07	300
1.6499999999999998e-12	0.1940095	-7.653281e-07	0.98097837	-4.3464526e-17	-4.6578436e+07	300
1.7499999999999998e-12	0.1940095	-8.2357576e-07	0.98097837	-4.3464526e-17	-4.9397716e+07	300
1.85e-12	0.1940095	-8.834404e-07	0.98097837	-4.3464533e-17	-4.9397716e+07	300
1.95e-12	0.1940095	-9.4497466e-07	0.98097837	-4.3464533e-17	-5.2387644e+07	300
2.05e-12	0.1940095	-1.0082241e-06	0.98097837	-4.3464533e-17	-5.2387644e+07	300
2.15e-12	0.1940095	-1.0732422e-06	0.98097837	-4.3464533e-17	-5.555854e+07	300
2.25e-12	0.1940095	-1.1400825e-06	0.98097837	-4.3464533e-17	-5.555854e+07	300
2.35e-12	0.1940095	-1.2088025e-06	0.98097837	-4.3464526e-17	-5.8921364e+07	300
2.45e-12	0.1940095	-1.279455e-06	0.98097837	-4.3464526e-17	-5.8921364e+07	300
2.55e-12	0.1940095	-1.3520983e-06	0.98097837	-4.3464526e-17	-6.2487732e+07	300
2.65e-12	0.1940095	-1.4267943e-06	0.98097837	-4.346454e-17	-6.2487732e+07	300
2.7499999999999998e-12	0.1940095	-1.5036001e-06	0.98097837	-4.3464526e-17	-6.626996e+07	300
2.8499999999999998e-12	0.1940095	-1.5825834e-06	0.98097837	-4.3464526e-17	-6.626996e+07	300
2.9499999999999997e-12	0.1940095	-1.6638077e-06	0.98097837	-4.3464526e-17	-7.028112e+07	300
3.0499999999999997e-12	0.1940095	-1.7473407e-06	0.98097837	-4.3464533e-17	-7.028112e+07	300
3.1499999999999997e-12	0.1940095	-1.8332536e-06	0.98097837	-4.3464526e-17	-7.453506e+07	300
3.2499999999999997e-12	0.19400948	-1.9216154e-06	0.98097837	-4.3464526e-17	-7.453506e+07	300
3.3499999999999997e-12	0.1940095	-2.012499e-06	0.98097837	-4.3464526e-17	-7.904648e+07	300
3.4499999999999996e-12	0.1940095	-2.105971e-06	0.98097837	-4.3464526e-17	-7.904648e+07	300
3.5499999999999996e-12	0.1940095	-2.202119e-06	0.98097837	-4.3464533e-17	-8.383097e+07	300
3.65e-12	0.1940095	-2.3010223e-06	0.98097837	-4.3464526e-17	-8.383097e+07	300
3.75e-12	0.1940095	-2.4027652e-06	0.98097837	-4.3464526e-17	-8.890505e+07	300
3.85e-12	0.1940095	-2.5074319e-06	0.98097837	-4.3464526e-17	-8.890505e+07	300
3.95e-12	0.1940095	-2.6151097e-06	0.98097837	-4.3464526e-17	-9.428624e+07	300
