# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-3.5028336e-10	0.98097837	-4.346452e-17	-4.196604e+07	300
2e-13	0.1940095	-6.704042e-10	0.98097837	-4.346452e-17	-4.196604e+07	300
3.4999999999999997e-13	0.1940095	-1.1446204e-09	0.98097837	-4.3464526e-17	-4.72e+07	300
4.4999999999999995e-13	0.1940095	-1.4676154e-09	0.98097837	-4.3464526e-17	-4.72e+07	300
5.5e-13	0.1940095	-1.7917401e-09	0.98097837	-4.3464526e-17	-5.4669736e+07	300
6.5e-13	0.1940095	-2.1147777e-09	0.98097837	-4.3464526e-17	-5.4669736e+07	300
7.499999999999999e-13	0.19400948	-2.4389095e-09	0.98097837	-4.3464533e-17	-6.1488084e+07	300
8.499999999999999e-13	0.1940095	-2.7653222e-09	0.98097837	-4.3464526e-17	-6.1488084e+07	300
9.5e-13	0.1940095	-3.09279e-09	0.98097837	-4.3464526e-17	-7.121901e+07	300
1.05e-12	0.1940095	-3.421274e-09	0.98097837	-4.3464526e-17	-7.121901e+07	300
1.15e-12	0.1940095	-3.7517722e-09	0.98097837	-4.3464533e-17	-8.010135e+07	300
1.25e-12	0.1940095	-4.083798e-09	0.98097837	-4.3464526e-17	-8.010135e+07	300
1.35e-12	0.1940095	-4.416922e-09	0.98097837	-4.3464533e-17	-9.009149e+07	300
1.4499999999999999e-12	0.1940095	-4.752888e-09	0.98097837	-4.3464526e-17	-9.009149e+07	300
1.5499999999999999e-12	0.1940095	-5.088623e-09	0.98097837	-4.3464533e-17	-1.01327576e+08	300
1.6499999999999998e-12	0.1940095	-5.4278537e-09	0.98097837	-4.3464526e-17	-1.01327576e+08	300
1.7499999999999998e-12	0.1940095	-5.770591e-09	0.98097837	-4.3464533e-17	-1.13965016e+08	300
1.85e-12	0.1940095	-6.114451e-09	0.98097837	-4.3464526e-17	-1.13965016e+08	300
1.95e-12	0.1940095	-6.46115e-09	0.98097837	-4.3464533e-17	-1.2817857e+08	300
2.05e-12	0.1940095	-6.8118666e-09	0.98097837	-4.3464526e-17	-1.2817857e+08	300
2.15e-12	0.1940095	-7.1641786e-09	0.98097837	-4.3464533e-17	-1.441648e+08	300
2.25e-12	0.1940095	-7.521464e-09	0.98097837	-4.3464533e-17	-1.441648e+08	300
2.35e-12	0.1940095	-7.88263e-09	0.98097837	-4.3464526e-17	-1.621448e+08	300
2.45e-12	0.19400948	-8.247422e-09	0.98097837	-4.3464526e-17	-1.621448e+08	300
2.55e-12	0.1940095	-8.617285e-09	0.98097837	-4.3464533e-17	-1.8236723e+08	300
2.65e-12	0.1940095	-8.9938545e-09	0.98097837	-4.3464526e-17	-1.8236723e+08	300
2.7499999999999998e-12	0.1940095	-9.372126e-09	0.98097837	-4.3464533e-17	-2.0511174e+08	300
2.8499999999999998e-12	0.1940095	-9.75885e-09	0.98097837	-4.3464526e-17	-2.0511174e+08	300
