# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-6.810669e-17	0	300
1e-13	0.15506263	-4.624785e-08	0.98788834	-6.9758087e-17	-4.796119e+07	300
2e-13	0.15506262	-9.515701e-08	0.98788834	-6.9758073e-17	-4.796119e+07	300
3.4999999999999997e-13	0.15506262	-1.7389975e-07	0.98788834	-6.9758087e-17	-5.3942856e+07	300
4.4999999999999995e-13	0.15506262	-2.3023503e-07	0.98788834	-6.9758087e-17	-5.3942856e+07	300
5.5e-13	0.15506262	-2.8986392e-07	0.98788834	-6.975807e-17	-6.24797e+07	300
6.5e-13	0.15506262	-3.529787e-07	0.98788834	-6.975808e-17	-6.24797e+07	300
7.499999999999999e-13	0.15506262	-4.1979132e-07	0.98788834	-6.9758087e-17	-7.02721e+07	300
8.499999999999999e-13	0.15506262	-4.905239e-07	0.98788834	-6.9758087e-17	-7.02721e+07	300
9.5e-13	0.15506262	-5.6541455e-07	0.98788834	-6.975807e-17	-8.139315e+07	300
1.05e-12	0.15506262	-6.447182e-07	0.98788834	-6.9758087e-17	-8.139315e+07	300
1.15e-12	0.15506262	-7.286971e-07	0.98788834	-6.975808e-17	-9.15444e+07	300
1.25e-12	0.15506262	-8.1763807e-07	0.98788834	-6.975807e-17	-9.15444e+07	300
1.35e-12	0.15506262	-9.1184046e-07	0.98788834	-6.975807e-17	-1.02961704e+08	300
1.4499999999999999e-12	0.15506262	-1.0116228e-06	0.98788834	-6.975808e-17	-1.02961704e+08	300
1.5499999999999999e-12	0.15506262	-1.1173169e-06	0.98788834	-6.975807e-17	-1.1580294e+08	300
1.6499999999999998e-12	0.15506262	-1.2292899e-06	0.98788834	-6.9758087e-17	-1.1580294e+08	300
1.7499999999999998e-12	0.15506262	-1.3479181e-06	0.98788834	-6.975807e-17	-1.3024573e+08	300
1.85e-12	0.15506262	-1.4736056e-06	0.98788834	-6.975808e-17	-1.3024573e+08	300
1.95e-12	0.15506262	-1.6067793e-06	0.98788834	-6.975808e-17	-1.464898e+08	300
2.05e-12	0.15506262	-1.7478936e-06	0.98788834	-6.975808e-17	-1.464898e+08	300
2.15e-12	0.15506262	-1.8974295e-06	0.98788834	-6.975808e-17	-1.6475978e+08	300
2.25e-12	0.15506262	-2.0558953e-06	0.98788834	-6.975808e-17	-1.6475978e+08	300
2.35e-12	0.15506262	-2.2238341e-06	0.98788834	-6.975808e-17	-1.8530835e+08	300
2.45e-12	0.15506262	-2.4018166e-06	0.98788834	-6.975808e-17	-1.8530835e+08	300
2.55e-12	0.15506262	-2.5904521e-06	0.98788834	-6.975808e-17	-2.084197e+08	300
2.65e-12	0.15506262	-2.7903861e-06	0.9878883	-6.975808e-17	-2.084197e+08	300
2.7499999999999998e-12	0.15506262	-3.0023048e-06	0.98788834	-6.975808e-17	-2.3441342e+08	300
2.8499999999999998e-12	0.15506262	-3.226931e-06	0.98788834	-6.975808e-17	-2.3441342e+08	300
2.9499999999999997e-12	0.15506262	-3.4650361e-06	0.98788834	-6.975808e-17	-2.6364902e+08	300
3.0499999999999997e-12	0.15506262	-3.7174339e-06	0.98788834	-6.975808e-17	-2.6364902e+08	300
3.1499999999999997e-12	0.15506262	-3.9849947e-06	0.98788834	-6.975808e-17	-2.9653078e+08	300
3.2499999999999997e-12	0.15506262	-4.268629e-06	0.98788834	-6.975808e-17	-2.9653078e+08	300
3.3499999999999997e-12	0.15506262	-4.5693178e-06	0.9878883	-6.975808e-17	-3.3351347e+08	300
