# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-6.810669e-17	0	300
1e-13	0.15506262	-2.8911614e-08	0.98788834	-6.9758087e-17	-2.9975744e+07	300
2e-13	0.15506262	-5.9484137e-08	0.98788834	-6.975808e-17	-2.9975744e+07	300
3.4999999999999997e-13	0.15506262	-1.08699545e-07	0.98788834	-6.9758087e-17	-3.3714284e+07	300
4.4999999999999995e-13	0.15506262	-1.4390673e-07	0.98788834	-6.9758073e-17	-3.3714284e+07	300
5.5e-13	0.15506262	-1.8116661e-07	0.98788834	-6.9758087e-17	-3.9049812e+07	300
6.5e-13	0.15506262	-2.2060527e-07	0.98788834	-6.9758087e-17	-3.9049812e+07	300
7.499999999999999e-13	0.15506263	-2.623531e-07	0.9878883	-6.9758087e-17	-4.392006e+07	300
8.499999999999999e-13	0.15506262	-3.0655252e-07	0.98788834	-6.9758073e-17	-4.392006e+07	300
9.5e-13	0.15506262	-3.5335134e-07	0.98788834	-6.9758087e-17	-5.0870716e+07	300
1.05e-12	0.15506263	-4.0290655e-07	0.98788834	-6.9758073e-17	-5.0870716e+07	300
1.15e-12	0.15506262	-4.5538394e-07	0.9878883	-6.9758087e-17	-5.7215252e+07	300
1.25e-12	0.15506262	-5.109613e-07	0.98788834	-6.9758087e-17	-5.7215252e+07	300
1.35e-12	0.15506262	-5.6982634e-07	0.98788834	-6.9758087e-17	-6.4351064e+07	300
1.4499999999999999e-12	0.15506262	-6.321766e-07	0.98788834	-6.9758087e-17	-6.4351064e+07	300
1.5499999999999999e-12	0.15506262	-6.9822767e-07	0.98788834	-6.9758087e-17	-7.237684e+07	300
1.6499999999999998e-12	0.15506262	-7.6819896e-07	0.98788834	-6.9758073e-17	-7.237684e+07	300
1.7499999999999998e-12	0.15506262	-8.4233096e-07	0.98788834	-6.9758087e-17	-8.140358e+07	300
1.85e-12	0.15506262	-9.208747e-07	0.98788834	-6.9758087e-17	-8.140358e+07	300
1.95e-12	0.15506263	-1.0040974e-06	0.98788834	-6.9758087e-17	-9.155612e+07	300
2.05e-12	0.15506262	-1.0922826e-06	0.98788834	-6.9758087e-17	-9.155612e+07	300
2.15e-12	0.15506262	-1.185731e-06	0.9878883	-6.9758087e-17	-1.02974856e+08	300
2.25e-12	0.15506263	-1.2847611e-06	0.98788834	-6.9758087e-17	-1.02974856e+08	300
2.35e-12	0.15506262	-1.3897132e-06	0.98788834	-6.9758087e-17	-1.1581772e+08	300
