# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-6.810669e-17	0	300
1e-13	0.15506263	-2.8916263e-08	0.98788834	-6.9758087e-17	-2.9975744e+07	300
2e-13	0.15506262	-5.949158e-08	0.98788834	-6.9758087e-17	-2.9975744e+07	300
3.4999999999999997e-13	0.15506262	-1.08711916e-07	0.98788834	-6.975808e-17	-3.3714284e+07	300
4.4999999999999995e-13	0.15506263	-1.4392354e-07	0.98788834	-6.9758073e-17	-3.3714284e+07	300
5.5e-13	0.15506262	-1.8118779e-07	0.98788834	-6.975808e-17	-3.9049812e+07	300
6.5e-13	0.15506262	-2.2062828e-07	0.98788834	-6.9758087e-17	-3.9049812e+07	300
7.499999999999999e-13	0.15506262	-2.623791e-07	0.98788834	-6.975808e-17	-4.392006e+07	300
8.499999999999999e-13	0.15506262	-3.065805e-07	0.98788834	-6.9758087e-17	-4.392006e+07	300
9.5e-13	0.15506262	-3.5338053e-07	0.98788834	-6.9758087e-17	-5.0870716e+07	300
1.05e-12	0.15506262	-4.0293583e-07	0.98788834	-6.9758073e-17	-5.0870716e+07	300
1.15e-12	0.15506263	-4.5541563e-07	0.98788834	-6.9758073e-17	-5.7215252e+07	300
1.25e-12	0.15506262	-5.10992e-07	0.98788834	-6.9758073e-17	-5.7215252e+07	300
1.35e-12	0.15506263	-5.698563e-07	0.98788834	-6.9758087e-17	-6.4351064e+07	300
1.4499999999999999e-12	0.15506262	-6.3220716e-07	0.98788834	-6.9758087e-17	-6.4351064e+07	300
1.5499999999999999e-12	0.15506262	-6.9825694e-07	0.98788834	-6.9758087e-17	-7.237684e+07	300
1.6499999999999998e-12	0.15506263	-7.6823034e-07	0.98788834	-6.9758073e-17	-7.237684e+07	300
1.7499999999999998e-12	0.15506262	-8.4236314e-07	0.98788834	-6.975808e-17	-8.140358e+07	300
1.85e-12	0.15506262	-9.2090744e-07	0.98788834	-6.9758087e-17	-8.140358e+07	300
1.95e-12	0.15506262	-1.004131e-06	0.98788834	-6.975808e-17	-9.155612e+07	300
2.05e-12	0.15506262	-1.0923186e-06	0.98788834	-6.9758073e-17	-9.155612e+07	300
2.15e-12	0.15506262	-1.1857683e-06	0.98788834	-6.9758087e-17	-1.02974856e+08	300
2.25e-12	0.15506262	-1.2848002e-06	0.98788834	-6.9758087e-17	-1.02974856e+08	300
2.35e-12	0.15506262	-1.3897529e-06	0.98788834	-6.9758087e-17	-1.1581772e+08	300
2.45e-12	0.15506262	-1.5009838e-06	0.98788834	-6.9758087e-17	-1.1581772e+08	300
2.55e-12	0.15506262	-1.6188736e-06	0.98788834	-6.975808e-17	-1.302623e+08	300
2.65e-12	0.15506262	-1.7438267e-06	0.98788834	-6.975808e-17	-1.302623e+08	300
2.7499999999999998e-12	0.15506262	-1.8762712e-06	0.98788834	-6.9758087e-17	-1.4650838e+08	300
2.8499999999999998e-12	0.15506262	-2.0166608e-06	0.98788834	-6.9758087e-17	-1.4650838e+08	300
2.9499999999999997e-12	0.15506262	-2.1654776e-06	0.98788834	-6.9758087e-17	-1.6478064e+08	300
3.0499999999999997e-12	0.15506262	-2.3232308e-06	0.98788834	-6.9758087e-17	-1.6478064e+08	300
3.1499999999999997e-12	0.15506262	-2.4904598e-06	0.98788834	-6.975808e-17	-1.8533174e+08	300
3.2499999999999997e-12	0.15506262	-2.6677399e-06	0.98788834	-6.9758087e-17	-1.8533174e+08	300
3.3499999999999997e-12	0.15506262	-2.8556815e-06	0.98788834	-6.975808e-17	-2.084459e+08	300
3.4499999999999996e-12	0.15506262	-3.0549277e-06	0.98788834	-6.975808e-17	-2.084459e+08	300
3.5499999999999996e-12	0.15506262	-3.2661615e-06	0.98788834	-6.9758087e-17	-2.344428e+08	300
3.65e-12	0.15506262	-3.4901063e-06	0.98788834	-6.9758087e-17	-2.344428e+08	300
3.75e-12	0.15506262	-3.727534e-06	0.98788834	-6.9758087e-17	-2.636819e+08	300
3.85e-12	0.15506262	-3.9792612e-06	0.98788834	-6.9758087e-17	-2.636819e+08	300
3.95e-12	0.15506262	-4.246156e-06	0.98788834	-6.9758087e-17	-2.9656758e+08	300
4.05e-12	0.15506262	-4.5291345e-06	0.98788834	-6.9758087e-17	-2.9656758e+08	300
4.15e-12	0.15506263	-4.8291636e-06	0.98788834	-6.9758087e-17	-3.3355462e+08	300
4.25e-12	0.15506262	-5.147281e-06	0.98788834	-6.9758087e-17	-3.3355462e+08	300
4.35e-12	0.15506262	-5.4845823e-06	0.98788834	-6.9758087e-17	-3.751545e+08	300
4.45e-12	0.15506262	-5.8422247e-06	0.98788834	-6.975808e-17	-3.751545e+08	300
4.55e-12	0.15506262	-6.2214444e-06	0.98788834	-6.975808e-17	-4.2194243e+08	300
4.65e-12	0.15506262	-6.623548e-06	0.98788834	-6.975808e-17	-4.2194243e+08	300
4.75e-12	0.15506262	-7.0499195e-06	0.98788834	-6.9758087e-17	-4.7456547e+08	300
4.85e-12	0.15506262	-7.5020307e-06	0.98788834	-6.9758087e-17	-4.7456547e+08	300
4.95e-12	0.15506262	-7.981447e-06	0.98788834	-6.9758087e-17	-5.337513e+08	300
5.05e-12	0.15506262	-8.489845e-06	0.98788834	-6.9758087e-17	-5.337513e+08	300
5.15e-12	0.15506262	-9.028966e-06	0.98788834	-6.9758087e-17	-6.003183e+08	300
5.25e-12	0.15506262	-9.60067e-06	0.98788834	-6.9758087e-17	-6.003183e+08	300
5.35e-12	0.15506262	-1.0206921e-05	0.98788834	-6.9758087e-17	-6.7518694e+08	300
5.45e-12	0.15506262	-1.0849806e-05	0.98788834	-6.975808e-17	-6.7518694e+08	300
5.5499999999999996e-12	0.15506263	-1.1531526e-05	0.98788834	-6.975808e-17	-7.5939245e+08	300
5.6499999999999996e-12	0.15506262	-1.2254436e-05	0.98788834	-6.975808e-17	-7.5939245e+08	300
5.7499999999999995e-12	0.15506262	-1.3021025e-05	0.98788834	-6.9758087e-17	-8.5409914e+08	300
5.8499999999999995e-12	0.15506262	-1.3833953e-05	0.98788834	-6.975808e-17	-8.5409914e+08	300
5.9499999999999995e-12	0.1550626	-1.4696137e-05	0.98788834	-6.975808e-17	-9.606166e+08	300
6.0499999999999995e-12	0.15506256	-1.5610758e-05	0.98788834	-6.975808e-17	-9.606166e+08	300
6.1499999999999994e-12	0.15506253	-1.658125e-05	0.98788834	-6.975808e-17	-1.0804173e+09	300
6.2499999999999994e-12	0.15506245	-1.7611072e-05	0.98788834	-6.9758073e-17	-1.0804173e+09	300
6.349999999999999e-12	0.15506242	-1.8704177e-05	0.98788834	-6.9758073e-17	-1.2151579e+09	300
6.449999999999999e-12	0.15506235	-1.986432e-05	0.9878884	-6.9758073e-17	-1.2151579e+09	300
6.549999999999999e-12	0.15506232	-2.1095215e-05	0.9878884	-6.9758073e-17	-1.3667009e+09	300
6.649999999999999e-12	0.15506226	-2.2401073e-05	0.9878884	-6.9758073e-17	-1.3667009e+09	300
6.749999999999999e-12	0.15506221	-2.3786424e-05	0.9878884	-6.975807e-17	-1.5371415e+09	300
6.849999999999999e-12	0.15506214	-2.5256108e-05	0.9878884	-6.975806e-17	-1.5371415e+09	300
6.949999999999999e-12	0.15506211	-2.6815069e-05	0.9878884	-6.9758073e-17	-1.7288358e+09	300
7.049999999999999e-12	0.15506203	-2.8468696e-05	0.9878884	-6.975806e-17	-1.7288358e+09	300
7.149999999999999e-12	0.15506199	-3.0222724e-05	0.9878884	-6.975806e-17	-1.9444338e+09	300
7.249999999999999e-12	0.15506192	-3.208319e-05	0.9878884	-6.975806e-17	-1.9444338e+09	300
7.35e-12	0.15506184	-3.405664e-05	0.9878884	-6.975807e-17	-2.1869153e+09	300
7.400000000000002e-12	0.1550618	-3.5087913e-05	0.9878884	-6.975807e-17	-2.1869153e+09	300
7.500000000000003e-12	0.1550617	-3.724401e-05	0.9878884	-6.9758053e-17	-2.1869153e+09	300
7.600000000000005e-12	0.15506162	-3.9531307e-05	0.98788846	-6.9758053e-17	-2.4596319e+09	300
7.700000000000006e-12	0.15506153	-4.1957603e-05	0.9878885	-6.975805e-17	-2.4596319e+09	300
7.800000000000008e-12	0.15506142	-4.4531236e-05	0.9878885	-6.9758053e-17	-2.7663526e+09	300
7.90000000000001e-12	0.15506132	-4.7261048e-05	0.98788846	-6.975805e-17	-2.7663526e+09	300
8.000000000000011e-12	0.1550612	-5.015641e-05	0.98788846	-6.975804e-17	-3.111316e+09	300
8.100000000000013e-12	0.15506108	-5.3227417e-05	0.9878886	-6.975807e-17	-3.111316e+09	300
8.200000000000014e-12	0.15506096	-5.6484718e-05	0.98788863	-6.975806e-17	-3.4992888e+09	300
8.300000000000016e-12	0.15506081	-5.993984e-05	0.98788863	-6.975804e-17	-3.4992888e+09	300
8.400000000000018e-12	0.15506068	-6.360468e-05	0.98788863	-6.975807e-17	-3.935631e+09	300
8.500000000000019e-12	0.15506051	-6.7491776e-05	0.98788863	-6.975806e-17	-3.935631e+09	300
8.60000000000002e-12	0.15506037	-7.161447e-05	0.98788863	-6.975805e-17	-4.426371e+09	300.00003
8.700000000000022e-12	0.1550602	-7.598694e-05	0.9878887	-6.975804e-17	-4.426371e+09	300.00003
8.800000000000024e-12	0.15506004	-8.06241e-05	0.9878887	-6.975807e-17	-4.9782866e+09	300.00003
8.900000000000025e-12	0.1550599	-8.554184e-05	0.98788875	-6.975807e-17	-4.9782866e+09	300.00003
9.000000000000027e-12	0.15505973	-9.075703e-05	0.98788875	-6.9758053e-17	-5.599e+09	300.00003
9.100000000000029e-12	0.15505956	-9.628769e-05	0.9878888	-6.975806e-17	-5.599e+09	300.00003
9.20000000000003e-12	0.15505937	-0.00010215358	0.9878888	-6.975804e-17	-6.297083e+09	300.00003
9.300000000000032e-12	0.15505916	-0.00010837427	0.9878888	-6.975804e-17	-6.297083e+09	300.00003
9.400000000000033e-12	0.15505894	-0.0001149712	0.9878888	-6.9758034e-17	-7.0821714e+09	300.00006
9.500000000000035e-12	0.15505871	-0.00012196747	0.98788893	-6.975804e-17	-7.0821714e+09	300.00006
9.600000000000037e-12	0.15505844	-0.00012938704	0.98788893	-6.975805e-17	-7.9651016e+09	300.00006
9.700000000000038e-12	0.15505818	-0.00013725551	0.98788905	-6.975805e-17	-7.9651016e+09	300.00006
9.80000000000004e-12	0.15505789	-0.0001455999	0.9878891	-6.9758034e-17	-8.958057e+09	300.00006
9.900000000000041e-12	0.15505758	-0.00015444943	0.9878891	-6.975803e-17	-8.958057e+09	300.00006
1.0000000000000043e-11	0.15505728	-0.0001638344	0.9878892	-6.975802e-17	-1.0074735e+10	300.0001
1.0100000000000045e-11	0.15505695	-0.00017378703	0.9878892	-6.9758053e-17	-1.0074735e+10	300.0001
1.0200000000000046e-11	0.15505661	-0.00018434199	0.98788923	-6.975805e-17	-1.1330535e+10	300.00012
1.0300000000000048e-11	0.15505624	-0.00019553519	0.98788923	-6.9758034e-17	-1.1330535e+10	300.00012
1.040000000000005e-11	0.15505585	-0.0002074053	0.9878894	-6.9758034e-17	-1.2742769e+10	300.00015
1.0500000000000051e-11	0.15505543	-0.00021999341	0.9878894	-6.975802e-17	-1.2742769e+10	300.00015
1.0600000000000053e-11	0.15505499	-0.00023334354	0.9878895	-6.975801e-17	-1.4330896e+10	300.00018
1.0700000000000054e-11	0.15505451	-0.0002475012	0.9878895	-6.975801e-17	-1.4330896e+10	300.00018
1.0800000000000056e-11	0.15505403	-0.00026251448	0.98788965	-6.975802e-17	-1.6116792e+10	300.00024
1.0900000000000057e-11	0.15505353	-0.0002784353	0.9878897	-6.975801e-17	-1.6116792e+10	300.00024
1.1000000000000059e-11	0.15505296	-0.00029531977	0.9878899	-6.9757974e-17	-1.8125042e+10	300.0003
1.110000000000006e-11	0.15505236	-0.00031322517	0.98788995	-6.975796e-17	-1.8125042e+10	300.0003
1.1200000000000062e-11	0.15505175	-0.00033221228	0.98789	-6.975799e-17	-2.0383277e+10	300.0004
1.1300000000000064e-11	0.15505111	-0.00035234692	0.98789006	-6.975796e-17	-2.0383277e+10	300.0004
1.1400000000000065e-11	0.15505041	-0.00037369964	0.9878901	-6.9757954e-17	-2.2922545e+10	300.0005
1.1500000000000067e-11	0.15504967	-0.00039634304	0.98789036	-6.975795e-17	-2.2922545e+10	300.0005
1.1600000000000069e-11	0.15504889	-0.0004203563	0.9878905	-6.97579e-17	-2.5777738e+10	300.0006
1.170000000000007e-11	0.15504809	-0.0004458203	0.98789054	-6.975788e-17	-2.5777738e+10	300.0006
1.1800000000000072e-11	0.15504721	-0.00047282275	0.9878906	-6.975787e-17	-2.8988051e+10	300.0008
1.1900000000000073e-11	0.15504627	-0.00050145655	0.9878908	-6.9757895e-17	-2.8988051e+10	300.0008
1.2000000000000075e-11	0.15504529	-0.00053182116	0.9878909	-6.975783e-17	-3.259752e+10	300.001
1.2100000000000076e-11	0.15504423	-0.0005640198	0.98789096	-6.975782e-17	-3.259752e+10	300.001
1.2200000000000078e-11	0.15504313	-0.00059816486	0.98789126	-6.975777e-17	-3.6655596e+10	300.00125
1.230000000000008e-11	0.15504192	-0.0006343721	0.9878914	-6.975776e-17	-3.6655596e+10	300.00125
1.2400000000000081e-11	0.15504067	-0.0006727685	0.9878915	-6.975771e-17	-4.121782e+10	300.0016
1.2500000000000083e-11	0.15503934	-0.00071348296	0.9878918	-6.975768e-17	-4.121782e+10	300.0016
