# t (s)	mx ()	my ()	mz ()	E_total (J)	J (A/m2)	T (K)
0	0	0	1	-4.1875195e-17	0	300
1e-13	0.1940095	-3.6837278e-08	0.98097837	-4.3464526e-17	-2.9975744e+07	300
2e-13	0.19400951	-7.582846e-08	0.98097837	-4.3464526e-17	-2.9975744e+07	300
3.4999999999999997e-13	0.1940095	-1.3869729e-07	0.98097837	-4.3464526e-17	-3.3714284e+07	300
4.4999999999999995e-13	0.19400951	-1.8374742e-07	0.98097837	-4.3464526e-17	-3.3714284e+07	300
5.5e-13	0.1940095	-2.3148168e-07	0.98097837	-4.3464526e-17	-3.9049812e+07	300
6.5e-13	0.1940095	-2.8206279e-07	0.98097837	-4.3464526e-17	-3.9049812e+07	300
7.499999999999999e-13	0.1940095	-3.3566144e-07	0.98097837	-4.3464526e-17	-4.392006e+07	300
8.499999999999999e-13	0.1940095	-3.9246538e-07	0.98097837	-4.3464526e-17	-4.392006e+07	300
9.5e-13	0.19400951	-4.5266654e-07	0.98097837	-4.3464533e-17	-5.0870716e+07	300
1.05e-12	0.1940095	-5.1646657e-07	0.98097837	-4.3464526e-17	-5.0870716e+07	300
1.15e-12	0.1940095	-5.8408796e-07	0.98097837	-4.3464533e-17	-5.7215252e+07	300
1.25e-12	0.19400951	-6.5575944e-07	0.98097837	-4.3464526e-17	-5.7215252e+07	300
1.35e-12	0.1940095	-7.317275e-07	0.98097837	-4.3464526e-17	-6.4351064e+07	300
1.4499999999999999e-12	0.19400951	-8.122546e-07	0.98097837	-4.346454e-17	-6.4351064e+07	300
1.5499999999999999e-12	0.1940095	-8.9761215e-07	0.98097837	-4.3464533e-17	-7.237684e+07	300
1.6499999999999998e-12	0.1940095	-9.881002e-07	0.98097837	-4.3464526e-17	-7.237684e+07	300
1.7499999999999998e-12	0.1940095	-1.0840379e-06	0.98097837	-4.3464533e-17	-8.140358e+07	300
1.85e-12	0.1940095	-1.1857697e-06	0.98097837	-4.3464526e-17	-8.140358e+07	300
1.95e-12	0.19400951	-1.2936429e-06	0.98097837	-4.3464526e-17	-9.155612e+07	300
2.05e-12	0.1940095	-1.4080297e-06	0.98097837	-4.3464526e-17	-9.155612e+07	300
2.15e-12	0.19400951	-1.5293102e-06	0.98097837	-4.3464533e-17	-1.02974856e+08	300
2.25e-12	0.1940095	-1.6578982e-06	0.98097837	-4.3464526e-17	-1.02974856e+08	300
2.35e-12	0.1940095	-1.7942273e-06	0.98097837	-4.3464533e-17	-1.1581772e+08	300
2.45e-12	0.19400951	-1.9387608e-06	0.98097837	-4.3464533e-17	-1.1581772e+08	300
2.55e-12	0.1940095	-2.0919965e-06	0.98097837	-4.3464533e-17	-1.302623e+08	300
2.65e-12	0.19400948	-2.254465e-06	0.98097837	-4.3464526e-17	-1.302623e+08	300
2.7499999999999998e-12	0.19400948	-2.4267574e-06	0.98097837	-4.3464526e-17	-1.4650838e+08	300
2.8499999999999998e-12	0.19400947	-2.6095968e-06	0.98097837	-4.3464526e-17	-1.4650838e+08	300
2.9499999999999997e-12	0.19400942	-2.8038103e-06	0.98097837	-4.3464526e-17	-1.6478064e+08	300
3.0499999999999997e-12	0.19400936	-3.0102747e-06	0.98097837	-4.3464533e-17	-1.6478064e+08	300
3.1499999999999997e-12	0.19400933	-3.2299104e-06	0.98097837	-4.3464536e-17	-1.8533174e+08	300
3.2499999999999997e-12	0.19400927	-3.4634231e-06	0.98097837	-4.3464536e-17	-1.8533174e+08	300
3.3499999999999997e-12	0.19400921	-3.711612e-06	0.9809784	-4.3464536e-17	-2.084459e+08	300
3.4499999999999996e-12	0.19400917	-3.975348e-06	0.9809785	-4.3464546e-17	-2.084459e+08	300
3.5499999999999996e-12	0.19400911	-4.255518e-06	0.9809785	-4.3464533e-17	-2.344428e+08	300
